,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5252976190476191
train tissue 1,0.0,50.0,0.0,0.5154277699859748
train tissue 2,0.0,50.000000000000014,0.0,0.4141666666666663
train tissue 3,0.0,50.0,0.0,0.5154738878143132
train tissue 4,0.0,49.99999999999997,0.0,0.5689223057644112
train tissue 5,0.0,49.99999999999999,0.0,0.4653679653679651
train tissue 6,0.0,50.000000000000014,0.0,0.579378068739771
train tissue 7,0.0,50.00000000000002,0.0,0.5935294117647062
train tissue 8,0.0,50.000000000000014,0.0,0.46666666666666695
train tissue 9,0.0,49.999999999999986,0.0,0.44610169491525425
train tissue 10,0.0,49.999999999999986,0.0,0.39359698681732586
train tissue 11,0.0,50.000000000000014,0.0,0.4971428571428569
train tissue 12,0.0,50.0,0.0,0.6416000000000001
train tissue 13,0.0,49.999999999999986,0.0,0.5325077399380802
train tissue 14,0.0,50.0,0.0,0.5972222222222221
train tissue 15,0.0,50.000000000000014,0.0,0.625892857142857
train tissue 16,0.0,50.000000000000036,0.0,0.365957446808511
train tissue 17,0.0,49.999999999999986,0.0,0.5092364532019703
train tissue 18,0.0,50.0,0.0,0.5121212121212115
train mean,0.0,50.0,0.0,0.5139794648488623
train std,0.0,1.5550132698718232e-14,0.0,0.07459505601806452
test tissue 0,0.0,50.00000000000004,0.0,0.4389743589743593
test tissue 1,0.0,50.00000000000002,0.0,0.5267857142857147
test tissue 2,0.0,50.0,0.0,0.4712121212121216
test tissue 3,0.0,50.000000000000014,0.0,0.5472222222222222
test tissue 4,0.0,50.0,0.0,0.5253846153846153
test tissue 5,0.0,49.99999999999999,0.0,0.5243741765480896
test tissue 6,0.0,50.0,0.0,0.5060483870967745
test tissue 7,0.0,50.000000000000014,0.0,0.6042471042471045
test mean,0.0,50.00000000000001,0.0,0.5180310874963753
test std,0.0,1.5485919901226005e-14,0.0,0.04615441957397294
