,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.517,0.0,50.0,0.0,0.5109
split 1,0.0,50.0,0.0,0.5015,0.0,50.0,0.0,0.5064
split 2,0.0,50.0,0.0,0.5005,0.0,50.0,0.0,0.5039
split 3,0.0,50.0,0.0,0.4993,0.0,50.0,0.0,0.5045
split 4,0.0,50.0,0.0,0.5012,0.0,50.0,0.0,0.4956
split 5,0.0,50.0,0.0,0.514,0.0,50.0,0.0,0.4171
mean,0.0,50.0,0.0,0.5056,0.0,50.0,0.0,0.4897
std,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0328
test mean,0.0,50.00000000000001,0.0,0.4966024581373383,0.0,50.0,0.0,0.5491899058598233
test std,0.0,1.3540601241132825e-14,0.0,0.07505642708152524,0.0,1.6663704229186144e-14,0.0,0.07979662748837661
