,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.4186666666666668
train tissue 1,0.0,49.999999999999986,0.0,0.6451077943615254
train tissue 2,0.0,50.0,0.0,0.37833714721586553
train tissue 3,0.0,50.000000000000014,0.0,0.5094736842105263
train tissue 4,0.0,50.000000000000014,0.0,0.505681818181818
train tissue 5,0.0,50.00000000000002,0.0,0.49845201238390113
train tissue 6,0.0,50.0,0.0,0.47465886939571156
train tissue 7,0.0,50.00000000000002,0.0,0.48777429467084654
train tissue 8,0.0,50.000000000000014,0.0,0.4816053511705685
train tissue 9,0.0,49.999999999999986,0.0,0.4827118644067797
train tissue 10,0.0,50.000000000000036,0.0,0.48347107438016546
train tissue 11,0.0,49.99999999999999,0.0,0.48839841539332196
train tissue 12,0.0,49.999999999999986,0.0,0.5141287284144423
train tissue 13,0.0,49.999999999999986,0.0,0.5760489510489508
train tissue 14,0.0,50.000000000000014,0.0,0.5268542199488492
train tissue 15,0.0,50.000000000000036,0.0,0.6111547525530244
train tissue 16,0.0,50.00000000000002,0.0,0.5908496732026145
train tissue 17,0.0,50.0,0.0,0.3415178571428571
train tissue 18,0.0,50.000000000000014,0.0,0.5445402298850571
train mean,0.0,50.0,0.0,0.5031280739280786
train std,0.0,1.8078648421039906e-14,0.0,0.07206068834941487
test tissue 0,0.0,50.000000000000036,0.0,0.4430769230769235
test tissue 1,0.0,50.0,0.0,0.46022727272727276
test tissue 2,0.0,50.0,0.0,0.5050125313283209
test tissue 3,0.0,50.0,0.0,0.5207100591715976
test tissue 4,0.0,50.00000000000002,0.0,0.524531024531025
test tissue 5,0.0,49.99999999999999,0.0,0.4458874458874452
test tissue 6,0.0,49.999999999999986,0.0,0.48152709359605916
test tissue 7,0.0,49.999999999999986,0.0,0.4462989840348329
test mean,0.0,50.00000000000001,0.0,0.4784089167941846
test std,0.0,1.6852000649168165e-14,0.0,0.032213596923760246
