,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test mean,50.43302510191431,47.77039303086693,52.11846133266614,51.41022094220986,50.46722194968035,51.07784329384552,48.48303369777377,52.37870889007976,52.371787293683,0.6783314594112999
test std,6.462852477159704,9.002102221514178,10.41841625945014,5.016410944073413,6.758867809823911,5.668587800277388,10.26977368608036,9.995073327542972,4.661506506324544,0.07476771780065816
