,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.4904214559386977
train tissue 1,0.0,50.00000000000002,0.0,0.5574712643678164
train tissue 2,0.0,50.0,0.0,0.6013805004314061
train tissue 3,0.0,50.000000000000014,0.0,0.5686653771760153
train tissue 4,0.0,49.999999999999986,0.0,0.48688271604938266
train tissue 5,0.0,49.999999999999986,0.0,0.46520146520146516
train tissue 6,0.0,50.0,0.0,0.47020933977455703
train tissue 7,0.0,50.000000000000014,0.0,0.48460410557184785
train tissue 8,0.0,49.999999999999986,0.0,0.5467171717171715
train tissue 9,0.0,50.0,0.0,0.5786833855799375
train tissue 10,0.0,49.999999999999986,0.0,0.5587719298245615
train tissue 11,0.0,50.0,0.0,0.4973958333333332
train tissue 12,0.0,50.0,0.0,0.6234567901234569
train tissue 13,0.0,49.999999999999986,0.0,0.5021312872975278
train tissue 14,0.0,50.000000000000014,0.0,0.5396419437340155
train tissue 15,0.0,50.0,0.0,0.5103578154425611
train tissue 16,0.0,50.000000000000014,0.0,0.42472460220318226
train tissue 17,0.0,50.00000000000002,0.0,0.6299999999999999
train tissue 18,0.0,49.999999999999986,0.0,0.6407017543859648
train mean,0.0,50.0,0.0,0.5356536177975212
train std,0.0,1.334291761984158e-14,0.0,0.05976509868100575
test tissue 0,0.0,49.99999999999998,0.0,0.5346666666666666
test tissue 1,0.0,49.999999999999964,0.0,0.4727272727272724
test tissue 2,0.0,49.999999999999986,0.0,0.4142857142857142
test tissue 3,0.0,50.0,0.0,0.5552631578947368
test tissue 4,0.0,50.0,0.0,0.5632440476190476
test tissue 5,0.0,49.99999999999999,0.0,0.5556206088992974
test tissue 6,0.0,50.000000000000014,0.0,0.3994047619047625
test tissue 7,0.0,50.000000000000014,0.0,0.604364326375712
test mean,0.0,49.99999999999999,0.0,0.5124470695466512
test std,0.0,1.6085595323533783e-14,0.0,0.07001060164820436
