label, neighbor, wall area
7188,7215,7.12952
7188,7313,4.94426
7188,7316,4.23916
7188,7426,3.67382
7188,7462,4.41981
7189,7280,3.12828
7189,7281,5.42371
7189,7348,5.03883
7189,7417,4.848
7189,7425,4.4328
7190,7228,2.38554
7190,7296,1.76838
7190,7304,7.37982
7190,7431,4.47946
7191,7277,6.46514
7191,7282,2.8745
7191,7306,3.75825
7191,7308,3.25598
7191,7399,1.4884
7191,7407,2.98881
7191,7437,3.03714
7192,7223,1.83269
7192,7268,1.61942
7192,7302,5.31778
7192,7427,5.9325
7192,7496,1.26675
7192,7497,3.14776
7193,7259,4.14067
7193,7343,4.76094
7193,7371,2.97908
7193,7419,1.61788
7193,7449,5.45068
7193,7457,2.43843
7193,7466,3.1023
7194,7237,6.1561
7194,7240,3.25051
7194,7442,2.24145
7194,7453,2.52193
7194,7477,3.56544
7194,7478,3.70906
7195,7230,5.72506
7195,7308,7.38143
7195,7313,4.19575
7195,7437,1.66676
7195,7439,4.6398
7195,7462,2.34475
7196,7332,3.67943
7196,7334,3.06845
7196,7467,5.65709
7197,7230,4.75494
7197,7231,2.25301
7197,7236,5.78605
7197,7239,2.16515
7197,7353,3.30168
7197,7393,2.98015
7198,7237,3.90401
7198,7409,7.65918
7198,7447,7.87299
7198,7453,2.61335
7198,7458,4.55004
7198,7472,2.15431
7199,7247,3.98624
7199,7342,4.65385
7199,7388,5.0212
7199,7429,5.86014
7199,7510,1.82867
7200,7276,4.67734
7200,7292,5.13908
7200,7293,6.80428
7200,7416,0.751411
7200,7506,7.87673
7200,7507,1.36338
7201,7224,1.56051
7201,7284,5.70903
7201,7299,1.88776
7202,7215,3.84906
7202,7269,3.55162
7202,7348,2.54517
7202,7398,4.4516
7202,7420,5.38166
7202,7426,5.97373
7203,7263,1.27931
7203,7377,3.17851
7203,7471,5.60331
7204,7491,7.20576
7204,7492,1.95011
7205,7267,7.57233
7205,7294,1.74096
7205,7352,4.30184
7205,7427,1.5952
7205,7428,5.60769
7205,7494,3.75349
7206,7235,2.92154
7206,7242,7.25364
7206,7324,3.16441
7206,7329,3.82534
7206,7384,6.40515
7207,7343,3.79083
7207,7362,2.38896
7207,7389,5.14413
7207,7392,5.09829
7207,7463,4.66633
7207,7465,3.66265
7208,7240,8.19731
7208,7376,5.54155
7208,7444,3.03057
7208,7445,5.25817
7208,7452,4.74742
7208,7453,2.08326
7209,7211,6.75478
7209,7222,5.91638
7209,7296,4.26342
7209,7431,1.66816
7209,7432,4.006
7209,7469,3.8106
7210,7363,2.57478
7210,7487,5.65989
7210,7488,2.51182
7211,7209,6.75478
7211,7432,3.72022
7211,7433,4.33954
7211,7469,2.96703
7211,7503,2.14434
7214,7276,5.14587
7214,7383,1.89297
7214,7401,3.4122
7214,7507,0.3554
7215,7188,7.12952
7215,7202,3.84906
7215,7316,2.29581
7215,7317,2.26488
7215,7398,4.60284
7215,7413,1.57293
7215,7426,2.61195
7216,7217,1.49966
7216,7285,4.98304
7216,7328,4.62306
7216,7378,2.46376
7216,7486,1.90637
7216,7487,2.86546
7216,7488,6.07329
7217,7216,1.49966
7217,7285,6.01396
7217,7328,5.8932
7217,7421,2.40019
7217,7424,1.30478
7217,7468,4.93792
7218,7250,3.92465
7218,7287,4.54846
7218,7409,3.23493
7218,7464,6.24395
7218,7472,4.74378
7219,7220,4.05895
7219,7368,6.22835
7219,7396,2.82236
7219,7398,3.05525
7219,7408,2.36458
7219,7420,3.34722
7219,7508,3.92312
7220,7219,4.05895
7220,7328,7.18891
7220,7360,6.16511
7220,7368,2.42237
7220,7424,2.81837
7220,7508,3.25528
7221,7225,3.67311
7221,7291,4.67944
7221,7321,5.86399
7221,7327,4.5898
7221,7360,5.01165
7221,7415,0.529908
7221,7424,2.13351
7222,7209,5.91638
7222,7296,6.32448
7222,7311,3.0856
7222,7414,6.45538
7222,7469,2.99204
7223,7192,1.83269
7223,7268,4.44787
7223,7302,3.35109
7223,7321,5.43746
7223,7327,3.18472
7224,7201,1.56051
7224,7284,2.69209
7224,7455,3.83223
7225,7221,3.67311
7225,7291,2.66587
7225,7319,7.8632
7225,7321,4.47735
7225,7335,2.65826
7225,7336,1.21728
7226,7245,6.18608
7226,7300,0.351594
7226,7305,3.07885
7226,7433,9.3558
7226,7434,1.99365
7226,7502,0.486614
7227,7248,0.581319
7227,7314,5.00339
7227,7319,7.21687
7227,7375,3.74204
7227,7435,5.18663
7227,7441,3.50748
7227,7445,3.71705
7228,7190,2.38554
7228,7244,2.13304
7228,7253,3.16837
7228,7304,4.15998
7229,7245,4.32705
7229,7310,6.6019
7229,7318,2.01485
7229,7331,3.53066
7229,7443,2.45943
7229,7475,3.70001
7230,7195,5.72506
7230,7197,4.75494
7230,7231,3.70393
7230,7353,6.02783
7230,7439,0.569479
7230,7462,6.16435
7231,7197,2.25301
7231,7230,3.70393
7231,7236,2.38913
7231,7248,2.20648
7231,7316,4.31319
7231,7440,8.09085
7231,7462,5.61777
7232,7344,4.14365
7232,7357,6.34622
7232,7438,3.21786
7232,7442,4.0306
7233,7244,2.1204
7233,7253,6.75927
7233,7261,4.90587
7233,7272,2.88898
7233,7309,4.30841
7233,7322,2.87187
7233,7365,4.5416
7233,7443,2.03113
7234,7259,6.41917
7234,7315,1.48876
7234,7345,3.20351
7234,7449,3.11939
7235,7206,2.92154
7235,7242,3.16824
7235,7353,5.09597
7235,7370,7.23992
7235,7384,1.7191
7235,7393,5.06068
7235,7439,1.6553
7236,7197,5.78605
7236,7231,2.38913
7236,7239,5.08375
7236,7366,5.0196
7236,7440,4.35819
7236,7450,0.259717
7237,7194,6.1561
7237,7198,3.90401
7237,7453,4.67572
7237,7458,4.87385
7237,7477,2.577
7238,7266,4.67714
7238,7318,3.56155
7238,7323,7.08782
7238,7324,2.03706
7238,7384,2.12813
7238,7430,2.06419
7239,7197,2.16515
7239,7236,5.08375
7239,7344,2.36526
7239,7393,7.55985
7239,7450,3.15672
7240,7194,3.25051
7240,7208,8.19731
7240,7366,2.54165
7240,7444,3.60448
7240,7453,4.47543
7240,7478,5.93334
7241,7265,5.89707
7241,7330,2.62612
7241,7375,2.93809
7241,7376,3.33431
7241,7387,5.15487
7241,7390,4.09521
7241,7452,4.67018
7242,7206,7.25364
7242,7235,3.16824
7242,7329,4.29824
7242,7393,5.90334
7242,7436,2.69027
7242,7438,4.79493
7243,7260,2.64115
7243,7326,2.9298
7243,7369,2.98236
7243,7451,6.14223
7243,7460,3.41589
7244,7228,2.13304
7244,7233,2.1204
7244,7253,4.31217
7244,7300,1.38236
7244,7304,7.91783
7244,7305,3.13857
7244,7309,4.58418
7245,7226,6.18608
7245,7229,4.32705
7245,7305,3.11369
7245,7309,2.08384
7245,7331,5.41107
7245,7434,1.77467
7245,7443,3.00903
7246,7252,4.79534
7246,7298,7.99578
7246,7301,5.20145
7246,7455,2.0946
7246,7480,5.13427
7247,7199,3.98624
7247,7250,5.80925
7247,7337,6.05749
7247,7350,2.39822
7247,7388,1.37386
7247,7429,0.367591
7247,7473,2.52161
7248,7227,0.581319
7248,7231,2.20648
7248,7257,2.77271
7248,7314,6.12808
7248,7316,6.89786
7248,7317,2.78229
7248,7435,5.66366
7248,7440,1.65383
7249,7258,3.81063
7249,7337,6.96215
7249,7359,1.69411
7249,7470,2.7345
7249,7473,1.41881
7249,7474,3.24518
7250,7218,3.92465
7250,7247,5.80925
7250,7287,3.43025
7250,7429,4.6151
7250,7464,1.35592
7250,7473,1.23803
7251,7471,4.51052
7251,7497,3.74063
7252,7246,4.79534
7252,7455,2.0719
7252,7480,2.47421
7253,7228,3.16837
7253,7233,6.75927
7253,7244,4.31217
7253,7322,4.47489
7254,7341,1.69955
7254,7372,4.5527
7254,7474,5.20747
7254,7476,6.04965
7254,7500,5.11913
7256,7333,3.39091
7256,7362,2.17206
7256,7423,3.22978
7256,7436,5.35341
7256,7456,5.63838
