Label, Parent Label
2048,6895
2176,6722
2240,7156
2336,7010
2400,6850
2016,6652
2384,6934
2256,7170
2160,7129
2288,6969
2056,7020
2312,6843
2120,6604
2248,6740
2216,6769
2328,7166
2136,6986
2392,6864
2104,6914
1976,7133
2296,6850
2040,7171
2116,6657
1988,7128
2212,6702
2276,6933
2324,6729
2196,6848
2132,7091
2260,6661
2004,6828
2100,6960
2228,6733
2164,7022
2292,6808
2036,7003
2060,7058
2124,6948
2092,6991
2348,6699
2284,6799
2332,6871
2204,6721
2268,6736
2012,6885
2108,6735
2364,6832
2428,6731
2300,6761
2044,7002
2178,6706
2114,6913
2242,7064
2338,7057
2146,7045
2274,6967
2018,6917
2130,6957
2258,6860
2290,6806
2034,6971
2058,6872
2186,7123
2250,6741
2346,6732
2154,7029
2282,6830
2330,7050
2202,6647
2266,6602
2106,6897
2170,6823
2426,6996
2298,6758
2054,6709
2246,6917
2342,6649
2214,7169
2150,6651
2198,6878
2262,6949
2230,6725
2294,6770
2038,7048
2318,6988
2190,7096
2126,6669
2254,6916
1998,6711
2094,6898
2222,6877
2286,7111
2142,6764
2398,6879
2366,6966
2174,7083
2302,7040
2046,6687
2049,7112
2177,7041
2369,6881
1985,7036
2081,6700
2337,7031
2273,6944
2017,7075
2065,7120
2321,6959
2001,7082
2097,6882
2225,7152
2161,7070
2289,6972
2057,6645
2121,7131
2249,6919
2089,6719
2345,6718
2153,6882
2073,6846
2201,6876
2137,6802
2393,6898
2265,6757
2361,7051
2169,6838
2425,6996
2053,7078
2309,6609
2117,6993
2245,6594
2085,6830
2341,6710
2149,6840
2021,6899
2261,6661
2101,6964
2229,6677
2037,6986
2125,6969
2381,6954
1997,6921
2093,6648
2349,7074
2221,6894
2285,6983
2333,7004
2141,6981
2397,6863
2269,7001
2109,7174
2365,6742
2237,7151
1981,6662
2301,6982
2307,6831
2179,7076
2243,7154
2339,6923
2147,6833
2275,6947
2019,6895
2067,7123
2259,7111
2099,7150
2355,7048
2227,6860
2163,7110
2059,6646
2315,7003
2187,7034
2091,6951
2347,7071
2283,6965
2027,6766
2331,7026
2203,6862
2267,7041
2011,6958
1979,7159
2171,7091
2043,7164
1991,6828
2343,7114
2215,6955
2151,6881
2279,6823
2071,6832
2135,6678
2007,7121
2103,6911
2231,6660
2039,6635
2319,6959
2095,6993
2351,6701
2223,6730
2287,6968
2335,6717
2399,6637
2015,6875
2367,6732
2303,6954
