Label, Parent Label
7168,924
7424,1002
7552,685
7040,1001
7232,915
7104,941
7504,787
7408,825
7152,983
7432,782
7496,754
7112,610
7528,587
7400,602
7448,751
7064,952
7512,958
7128,953
7224,643
7480,916
7544,1061
7416,602
7044,1052
7492,650
7204,721
7268,971
7524,664
7444,747
7316,971
7380,833
7476,897
7348,724
7540,721
7412,1017
7156,953
7180,544
7436,556
7500,1071
7372,1027
7116,779
7532,653
7404,648
7148,806
7452,1026
7068,872
7516,902
7484,830
7548,653
7420,736
7170,675
7554,1005
7490,1029
7106,1060
7458,933
7330,875
7522,670
7394,967
7138,709
7506,1068
7378,1043
7122,602
7538,544
7410,1066
7114,865
7466,1044
7082,579
7530,883
7402,893
7450,1067
7322,674
7514,787
7482,868
7546,779
7418,844
7162,902
7366,821
7110,684
7206,943
7334,803
7142,680
7446,868
7254,667
7510,579
7382,701
7126,1049
7478,916
7350,688
7542,915
7158,950
7182,986
7054,1061
7374,1019
7118,1066
7534,695
7406,893
7150,986
7070,1048
7390,655
7134,587
7486,842
7102,1042
7550,912
7422,1029
7166,670
7041,797
7489,1025
7265,1006
7521,687
7393,674
7057,912
7505,1068
7377,1060
7121,913
7345,742
7537,924
7409,837
7153,742
7433,747
7305,724
7049,667
7497,1044
7113,636
7465,674
7401,684
7145,593
7193,574
7449,995
7513,844
7385,1049
7481,1013
7353,1016
7097,826
7417,873
7173,883
7237,644
7365,647
7205,1003
7269,939
7445,910
7317,714
7509,835
7125,1043
7477,791
7349,821
7413,544
7157,553
7181,742
7437,938
7053,1027
7245,1015
7117,1024
7341,709
7533,542
7149,553
7197,969
7453,1070
7325,981
7517,778
7357,941
7293,803
7549,1047
7421,995
7165,806
7171,952
7555,664
7491,955
7363,1042
7203,797
7139,642
7187,904
7443,782
7379,732
7123,840
7347,647
7539,897
7411,678
7435,648
7051,1003
7499,1052
7211,784
7467,1026
7339,714
7403,1043
7147,955
7323,981
7259,1048
7515,1050
7227,939
7483,1059
7099,1017
7291,969
7547,1019
7419,825
7163,681
7175,1050
7303,744
7495,997
7367,833
7463,1013
7335,791
7079,962
7143,747
7447,736
7511,1025
7383,873
7479,1073
7351,732
7415,751
7183,574
7439,628
7311,1016
7055,644
7247,943
7471,913
7343,839
7535,685
7407,865
7151,910
7199,984
7327,835
7071,1006
7519,594
7391,1043
7487,675
7359,754
7103,821
7167,983
