Label, Parent Label
2048,6895
2019,6895
2400,6850
2296,6850
2288,6969
2125,6969
2136,6986
2037,6986
2132,7091
2171,7091
2260,6661
2261,6661
2004,6828
1991,6828
2036,7003
2315,7003
2364,6832
2071,6832
2018,6917
2246,6917
2258,6860
2227,6860
2186,7123
2067,7123
2346,6732
2367,6732
2282,6830
2085,6830
2170,6823
2279,6823
2426,6996
2425,6996
2038,7048
2355,7048
2094,6898
2393,6898
2286,7111
2259,7111
2177,7041
2267,7041
2369,6881
2151,6881
2321,6959
2319,6959
2097,6882
2153,6882
2117,6993
2095,6993
2381,6954
2303,6954
