,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.475,0.0,50.0,0.0,0.4753
split 1,0.0,50.0,0.0,0.4795,0.0,50.0,0.0,0.422
split 2,0.0,50.0,0.0,0.4607,0.0,50.0,0.0,0.5156
split 3,0.0,50.0,0.0,0.472,0.0,50.0,0.0,0.4802
split 4,0.0,50.0,0.0,0.5192,0.0,50.0,0.0,0.5959
split 5,0.0,50.0,0.0,0.4679,0.0,50.0,0.0,0.5161
mean,0.0,50.0,0.0,0.4791,0.0,50.0,0.0,0.5009
std,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.0529
test mean,0.0,50.0,0.0,0.4755768266646284,0.0,50.0,0.0,0.49314754782776105
test std,0.0,1.8297791554551115e-14,0.0,0.07179174394129423,0.0,1.3987047740492306e-14,0.0,0.05442301874200406
