degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,betweenness centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,current flow betweenness centrality topologyArea,communicability betweenness centrality topologyArea,harmonic centrality topologyArea,estrada index on 2 neighborhood topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,betweenness centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,current flow betweenness centrality topologyWall,harmonic centrality topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,weighted node degree topologyDist,clustering coefficient topologyDist,information centrality topologyDist,betweenness centrality topologyDist,eigenvector centrality topologyDist,page rank topologyDist,current flow betweenness centrality topologyDist,communicability betweenness centrality topologyDist,load centrality topologyDist,harmonic centrality topologyDist,avg path length on 2 neighborhood topologyDist,algebraic connectivity on 2 neighborhood topologyDist
0.025442370383211788,-0.1901097450252583,-1.0410727710802634,-0.4605408087899093,-0.2860106342255591,-1.035331498114528,-1.0548082993882133,-0.5694188507532023,-0.6244408371691343,-0.4722414721634272,1.3656268092210924,0.5162669612393748,0.342255944797403,-0.7892999064245827,-0.45877003751652934,0.8976908566274714,-0.48357360541890587,1.7784624476900461,-0.8200184168310214,-0.9339742767485606,-0.8231770571148581,-0.5503150368994922,-0.7697155235501867,-1.0548082993882133,-0.27237137791845883,-0.6244408371693503,0.6147907900681765,0.342255944797403,1.8949110456895442,0.28783556125474186,0.17288078895821074,-0.6750034308362787,-0.9209890341695722,-1.3777485011140025,-0.12844200616190346,-0.7221755426037568,-0.20303532753734133,0.5763096191815883,1.8141777329922595,-0.6442448616070775,-0.44959537462451427,-1.0598378658668657,-1.022981751363643,0.3936188778701752,-0.5152642034119035,-1.0821526839325617,-0.5913529929712438,-0.6244408371693503,0.39285803965310284,1.4887764575977556,-0.19390622224822637,-1.1716194211143465
-1.0886250600331768,1.0374421674746503,-1.1140199119262624,-1.074983921406805,-0.7892858453250536,-1.2666195699236282,-1.5143584896909366,-1.3100770724491921,-1.095593088804142,-1.0623093187422414,1.3453755035431039,-1.2784541911044034,-1.2776862935373143,1.2480334971984275,-0.8394761143610006,-1.3331358483644387,1.5791586821644825,-0.3781937791756301,-0.7196147992048036,-1.0886823091515012,-0.8919610094709477,-0.5501521107167806,-1.0964063649830846,-1.5143584896909366,-1.2895346017879823,-1.0955930888046064,0.9104952027928628,-1.2776862935373143,-1.0337783614499214,1.0018082991712753,-0.5566051549683071,-0.6557033967630351,-1.1234039042280983,-1.4207028800488755,-0.12844241402958276,-1.0695882378528847,-0.9496723761768777,0.9867395596202306,-0.4339921336426363,0.34474866441725377,-1.1516567967096605,-0.12865762208608922,-1.0942084013203783,0.4054805259029647,0.05666882555231949,-1.3219776030746087,-1.2811350216815534,-1.0955930888046064,0.3561555728048006,1.4289617408613424,-0.6361090271555638,1.3059739970024236
0.025442370383211788,-0.1901097450252583,-1.0205668871472497,-0.48885423517423304,-0.11918161968150509,-1.0291814668655266,-1.106878280540995,-0.6667771845519334,-0.671872274617725,-0.39068073676133364,1.5577668607714872,0.1174400384963129,0.007469366822769403,-0.3076942906060294,-0.1998899052622971,0.4331665590138458,-0.5285290857224242,0.4264346776223212,-1.0560540588426726,-0.9734472081187047,-0.5062178394739786,-0.5502392918058093,-1.0298983590705142,-1.106878280540995,-0.7460562624091346,-0.6718722746176954,1.031985333764444,0.007469366822769403,1.503237774073608,0.19212705228165658,-0.2787420242538329,-0.7935229025599232,-1.0126235760653728,0.3391632921946173,-0.1284424139360702,-0.9349246521504344,-0.654825283788563,1.3852682189366368,1.221561765409596,-0.6345433690113217,-0.11299292183753204,-0.7690501071074896,-0.9809623514368306,-0.2820251036219678,-0.19101263285520725,-0.9735575920544289,-0.5693393169990093,-0.6718722746176954,-0.24940596032024773,1.5768663400111231,-0.34447695027262115,-0.8805011997146651
1.1395098007996005,-1.0084776866918648,-0.9931672844312742,-0.6979754543581603,0.009370082841117063,-0.7675368733363636,-0.8591355499601914,-0.42490627790284125,-0.8756398429118273,-0.7173933426909215,1.3446852545351136,-0.08197342287521801,-0.05596310194304898,0.45645328649273864,1.516894129686821,-0.25989773758597334,0.5209307811235355,1.8789633157523442,-1.2061355800619098,-0.9211794842797425,-0.45298804719841157,-0.5502828427468758,-0.7417706084246665,-0.8591355499601914,-0.43645182304455715,-0.8756398429119945,0.7769962397221553,-0.05596310194304898,1.4114238336811054,1.306115745052184,0.33017181885596325,-0.8761275548231726,-0.9610126408046304,1.052542879603201,-0.1284424136437878,-0.5408668100332062,-0.4554981103577043,1.4368344679420688,1.087786303655088,0.8105957653179199,0.5679990029024735,-1.4339452026933568,-0.9720646875774768,0.8235889394012041,-0.6224599011038449,-0.7067677019889895,-0.4182302013013652,-0.8756398429119945,0.8727653749655836,1.6365259075432705,-1.196569443826698,-0.0007640669091375557
1.1395098007996005,-1.0084776866918648,-0.9252456708982475,1.4776346547708576,0.507998140193311,-0.8025272199135325,-0.6688939843378241,0.6434168015520306,1.5715121371490235,1.467219737334858,1.7894087415921378,1.1145073453539676,1.0242456352490918,-1.0554964649861085,0.5414486552839056,1.18700341086673,-1.109713641362384,0.6717822622606624,-1.408259471757777,-0.9171162382234422,1.2994473218738445,-0.5401257321798105,-0.9117856715070461,-0.6688939843378241,0.458386074853913,1.571512137148736,1.446095152190563,1.0242456352490918,0.8928790000075848,-0.7666591299863975,0.24680995034462166,-0.9187726157015051,-0.8155267330524729,0.7139613044694924,-0.12844240170027246,-0.7114387800771271,0.7105475346407727,1.3618042898448202,1.5275038088301853,-0.3983888430569157,0.9182572370128852,-1.1810399653883652,-0.8624036581699632,0.5417673598992206,-0.5505171872625509,-0.7084350709405963,0.7373475562394288,1.571512137148736,0.5443941030952577,1.4314544290980922,0.8461803539796686,-0.97907231552638
0.025442370383211788,-0.1901097450252583,-1.0576853725806687,-0.7973618312927202,-0.38324710252894617,-1.020557205217903,-1.1610081593792967,-0.9275891182073513,-1.088495460383316,-0.7708347616862298,1.2693236467100173,-0.2813868842467489,-0.3667512334720037,0.23170399911075082,0.08624076722923668,0.0006527498575705577,0.2260600090089081,1.9296853811061945,-0.7937583890866273,-0.9418937397036355,-0.7201739525816166,-0.5503074880036097,-0.750249385179289,-1.1610081593792967,-0.6596749309407225,-1.0884954603834893,0.4962092151416852,-0.3667512334720037,1.7942464567300687,1.1192615785112705,-0.14371157713098595,-0.6822150064231378,-1.0141738534963243,-0.88208865791453,-0.12844239885506312,-0.9072294387475505,-0.7740713008752316,1.0466816997311614,1.2078552495112886,0.26947520530832214,-0.5173256989216414,-1.0857624573101243,-1.0501831204230256,-0.37549870444381184,-0.7876582850471971,-1.0735741785253015,-0.9252187257426888,-1.0884954603834893,-0.3577023923424469,1.5909851811578732,-1.280202260842691,-0.5809043494190124
0.025442370383211788,-0.1901097450252583,-1.0373761880964738,-0.7966007231973242,-0.13055512698546223,-1.0146666553851555,-1.1802133924123568,-0.9211852624639196,-0.8980269481298355,-0.804196429820239,1.468059130200402,-0.6802138069898107,-0.5733564105965719,0.8398491296737833,0.40416373666425676,-0.8453700093708673,1.1314551352363318,0.5061203057651366,-1.004926878037844,-0.9898644397698201,-0.4512598071894644,-0.5500486809144461,-0.9996780813358049,-1.1802133924123568,-1.055596697624907,-0.8980269481300414,0.9425973458382493,-0.5733564105965719,0.7135951326608247,1.4540873812814068,-0.3231524550352228,-0.7969128153642268,-1.0664655516598078,-0.47149532986059445,-0.12844241419302319,-0.9871741420311799,-1.0132556921718603,1.2993625416567367,0.8333448971335312,1.3417783645170824,-0.3108368646367627,-0.9656127058428466,-1.0177581101154374,0.6338789417911012,-0.6992196611002351,-1.0118073796151896,-0.8901452798972687,-0.8980269481300414,0.6704187785852779,1.6608606214068462,-0.8196850850797863,1.3690799938069764
1.1395098007996005,-1.0084776866918648,-0.9951953978197768,0.5293572679388512,-0.5999639600032429,-0.7751642449015724,-0.8039145112163819,0.013023656579063646,0.14234796854296466,0.6519382390575089,1.5208405922161898,0.31685349986784384,0.3186844644509261,-0.10541993196224002,1.159230789072422,0.1986711203146606,-0.3120242185032721,-0.03603094452477726,-1.5236959762828939,-1.0625239205543975,1.7398028761535405,-0.5497691929763263,-0.9347482739280041,-0.8039145112163819,-0.38089159336053224,0.14234796854255652,1.8073644085144351,0.3186844644509261,-0.9235507593211887,-0.6513684503349731,0.17578303588460423,-0.9525245132548679,-0.9715802587391372,0.86682835891419,-0.12844241420544222,-0.4931575543102252,0.020990309496996495,1.4327998242975104,0.2687703811823373,0.25963076887467945,1.4246735250741374,-1.0215843859553078,-0.905117497194352,0.08018947002508545,1.5604484246775632,-0.5796797988391417,0.24812972258227345,0.14234796854255652,0.09875426095927803,1.0913993686466024,0.7982006123155867,0.18340743479083896
0.025442370383211788,-0.1901097450252583,-1.0534355335822316,-0.9550544862250739,-0.18800585888456423,-1.010089403727031,-1.1858872910890743,-1.0654081478822512,-1.1518025554715303,-0.8605365169883001,1.3253756570002955,-0.6802138069898107,-0.5295242718615031,0.8398491296737833,0.40416373666425676,-1.0200921009506527,1.0683343045727762,1.0328540380097666,-0.940206917052426,-0.9816270580461367,-0.8363116811828547,-0.5501701484880973,-0.8910022196704251,-1.1858872910890743,-1.0513476668604458,-1.1518025554719689,0.7103537398082451,-0.5295242718615031,0.3226292333025305,1.2639834348195078,1.1892293538702174,-0.6317112344764944,-0.9040939830318049,-1.0058983383738713,-0.1284424141685632,-0.13365028035044482,-0.562802556421365,1.219165406771165,0.06620743385907876,0.5627865195349708,-0.29727040605147953,-0.9918551784669211,-1.033854129666204,-0.9052434751146988,-0.8298512751441899,-0.9998330983721531,-1.021408135781932,-1.1518025554719689,-0.8996095798218068,1.5988740945235655,-1.0218199561864432,0.7250530257025605
-1.0886250600331768,1.0374421674746503,-1.1269173316172885,-1.1927412641853887,-0.9475967481130698,-1.2641635663584365,-1.5357826255788711,-1.3420928934604581,-1.1937792304832981,-1.1985446984759172,1.1776588943519672,-1.6772811138474653,-1.6517592302305009,2.0016046372439305,-0.539670078845983,-1.817989652498343,2.1077190158217314,-0.8533401853040884,-0.8415466490199436,-1.1406732258976817,-0.8916153614691583,-0.5499225324916108,-1.1908330017104176,-1.5357826255788711,-1.451643583143822,-1.1937792304833676,1.0862326690930042,-1.6517592302305009,-1.7322275716908584,1.0394188593896512,-0.6919246743275272,-0.7295892551594994,-1.2177676146912542,-1.4362843704468191,-0.12844241396114034,-1.1521256508601074,-1.1697055371538319,1.080446680480328,-1.4084258238865075,1.040133733708005,-1.4407117496532469,-0.28499929578488364,-1.1406305728396935,0.6867351064854357,0.09044676603264516,-1.4109421826492647,-1.4611788214720745,-1.1937792304833676,0.6448406586291294,1.4649016781539197,-1.0090643792189442,2.4204661713725235
