plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell
P1,0,700,353,0.15690281309012205,0.0966159545010051,0.00010662143143444237,0.0360648253823328,0.000284508243895441,0.0028074229105091906,0.05856339702210873,0.05727608947822695,0.0514129995782688,0.0360648253823328,2244.2285340694143,48.0,240.3462512078166,0.20779220779220778,4.363636363636363,0.06499151790516275,0.017412202007896106,0.1914436658312203,0.08784481374314872,0.00011385083887225462,0.033115024669464296,0.00048445289950734666,0.003319650537548225,0.06182597889190208,0.06551435147117408,0.06126475225931458,0.033115024669464296,2307.5942899152296,45.0,227.70177996969494,0.23684210526315788,4.5,0.06155573858947241,0.021262386366538544
P1,0,700,428,0.16177789786334218,0.14409295107740944,0.00010811790663416855,0.0,0.000678097037611103,0.002821182189865679,0.05168564265383726,0.043770950166208765,0.02556205740422923,0.0,2113.5780190623336,37.0,182.8631811503469,0.27205882352941174,4.352941176470588,0.05793294867721883,0.023687025572528844,0.1914436658312203,0.08784481374314872,0.00011385083887225462,0.033115024669464296,0.00048445289950734666,0.003319650537548225,0.06182597889190208,0.06551435147117408,0.06126475225931458,0.033115024669464296,2307.5942899152296,45.0,227.70177996969494,0.23684210526315788,4.5,0.06155573858947241,0.021262386366538544
P1,0,700,538,0.1620251285211257,0.09943861058791088,0.00010955197442641785,0.026074131301248395,0.0017524697840856913,0.002797917368256012,0.05810916007927217,0.05613426342367548,0.05474685479575521,0.026074131301248395,2268.705545929153,46.0,230.67274606447438,0.21904761904761907,4.380952380952381,0.0630830367496905,0.019704975234213593,0.1914436658312203,0.08784481374314872,0.00011385083887225462,0.033115024669464296,0.00048445289950734666,0.003319650537548225,0.06182597889190208,0.06551435147117408,0.06126475225931458,0.033115024669464296,2307.5942899152296,45.0,227.70177996969494,0.23684210526315788,4.5,0.06155573858947241,0.021262386366538544
P1,0,700,560,0.16269631437436086,0.14615611913199214,0.00010815931718370242,0.00015802503818938422,0.0002671674680240825,0.0028656889510438473,0.05111468671994995,0.04215005456141002,0.021266453347333715,0.00015802503818938422,2114.5897352926736,35.0,172.15091589098014,0.2916666666666667,4.375,0.05693941080304597,0.02703159551567818,0.1914436658312203,0.08784481374314872,0.00011385083887225462,0.033115024669464296,0.00048445289950734666,0.003319650537548225,0.06182597889190208,0.06551435147117408,0.06126475225931458,0.033115024669464296,2307.5942899152296,45.0,227.70177996969494,0.23684210526315788,4.5,0.06155573858947241,0.021262386366538544
P1,0,700,687,0.1589539010598832,0.09811131746612084,0.00010627752260788375,0.06078696469018313,0.001186369740908235,0.0027561365801418193,0.05803979601861826,0.0547869221798919,0.04757851569469076,0.06078696469018313,2236.1581014899843,46.0,229.5217139629108,0.21904761904761907,4.380952380952381,0.06490545492537292,0.01917859706885216,0.1914436658312203,0.08784481374314872,0.00011385083887225462,0.033115024669464296,0.00048445289950734666,0.003319650537548225,0.06182597889190208,0.06551435147117408,0.06126475225931458,0.033115024669464296,2307.5942899152296,45.0,227.70177996969494,0.23684210526315788,4.5,0.06155573858947241,0.021262386366538544
P1,0,700,709,0.15829569359489268,0.09826845738276764,0.00010802837266069883,0.01964777974821344,0.00011082537889534256,0.002900785843012852,0.05748287675458318,0.05390412801817091,0.04664718266100848,0.01964777974821344,2299.342172743834,44.0,219.9862323897615,0.23157894736842108,4.4,0.05938306832329163,0.018707954752924014,0.1914436658312203,0.08784481374314872,0.00011385083887225462,0.033115024669464296,0.00048445289950734666,0.003319650537548225,0.06182597889190208,0.06551435147117408,0.06126475225931458,0.033115024669464296,2307.5942899152296,45.0,227.70177996969494,0.23684210526315788,4.5,0.06155573858947241,0.021262386366538544
P1,0,700,717,0.17388106393114458,0.10524046871522756,0.00011150774716246624,0.036012150369603,0.00012993893812771344,0.0031103368303950006,0.05681669906807313,0.05509497514167196,0.04502340983337894,0.036012150369603,2325.2121150668895,42.0,210.36156475560722,0.2456140350877193,4.421052631578948,0.05892486672517023,0.019936016852884018,0.1914436658312203,0.08784481374314872,0.00011385083887225462,0.033115024669464296,0.00048445289950734666,0.003319650537548225,0.06182597889190208,0.06551435147117408,0.06126475225931458,0.033115024669464296,2307.5942899152296,45.0,227.70177996969494,0.23684210526315788,4.5,0.06155573858947241,0.021262386366538544
P1,0,580,439,0.13711573144090544,0.12180225371595257,0.00010350481097617732,0.0,3.84843475879285e-05,0.0026072672289529203,0.05167604402933126,0.04190671784643579,0.026583762343935505,0.0,2266.056227078236,37.0,181.63620605048416,0.27205882352941174,4.352941176470588,0.05276040839199957,0.023155096685852077,0.16186746960817888,0.07635135678561501,0.000113770356508786,0.12531385528418168,4.154402866392639e-05,0.00295715471626224,0.06217929047699629,0.06272791770105138,0.08065646115425042,0.12531385528418168,2552.97769051442,47.0,237.21655796015827,0.22380952380952382,4.476190476190476,0.059777300331743465,0.019278688406700138
P1,0,580,442,0.16192572614005124,0.10152544748448113,0.00011296950625931395,0.08888030481274033,0.0001484238926531327,0.00286227539790401,0.05744057547496367,0.05557863016625077,0.05416487558635618,0.08888030481274033,2404.935076258198,44.0,219.9862323897622,0.23157894736842108,4.4,0.06206105047549348,0.019965730429864503,0.16186746960817888,0.07635135678561501,0.000113770356508786,0.12531385528418168,4.154402866392639e-05,0.00295715471626224,0.06217929047699629,0.06272791770105138,0.08065646115425042,0.12531385528418168,2552.97769051442,47.0,237.21655796015827,0.22380952380952382,4.476190476190476,0.059777300331743465,0.019278688406700138
P1,0,580,449,0.13825435395954955,0.08782693016035147,0.00010550105907417814,0.0940600143978368,1.6513134205020905e-05,0.0026607223273455768,0.05692266090816454,0.04921195927263855,0.05064678954576452,0.0940600143978368,2483.3248051006453,42.0,209.17227338057143,0.2456140350877193,4.421052631578948,0.053858359991052776,0.019662106092084145,0.16186746960817888,0.07635135678561501,0.000113770356508786,0.12531385528418168,4.154402866392639e-05,0.00295715471626224,0.06217929047699629,0.06272791770105138,0.08065646115425042,0.12531385528418168,2552.97769051442,47.0,237.21655796015827,0.22380952380952382,4.476190476190476,0.059777300331743465,0.019278688406700138
