,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.605,0.0,50.0,0.0,0.5154
split 1,0.0,50.0,0.0,0.6022,0.0,50.0,0.0,0.49
split 2,0.0,50.0,0.0,0.6034,0.0,50.0,0.0,0.5637
split 3,0.0,50.0,0.0,0.5952,0.0,50.0,0.0,0.5259
split 4,0.0,50.0,0.0,0.5883,0.0,50.0,0.0,0.5792
split 5,0.0,50.0,0.0,0.5902,0.0,50.0,0.0,0.5526
mean,0.0,50.0,0.0,0.5974,0.0,50.0,0.0,0.5378
std,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0304
test mean,0.0,49.99999999999999,0.0,0.5871917497427563,0.0,49.999999999999986,0.0,0.5037037702082844
test std,0.0,1.7251323318614707e-14,0.0,0.06322072883155055,0.0,2.6939785314722367e-14,0.0,0.06527389888126281
