,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5038,0.0,50.0,0.0,0.4783
split 1,0.0,50.0,0.0,0.506,0.0,50.0,0.0,0.4652
split 2,0.0,50.0,0.0,0.5115,0.0,50.0,0.0,0.4626
split 3,0.0,50.0,0.0,0.5002,0.0,50.0,0.0,0.4986
split 4,0.0,50.0,0.0,0.4987,0.0,50.0,0.0,0.5196
split 5,0.0,50.0,0.0,0.5055,0.0,50.0,0.0,0.449
mean,0.0,50.0,0.0,0.5043,0.0,50.0,0.0,0.4789
std,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0238
test mean,0.0,50.0,0.0,0.5035855126976203,0.0,49.99999999999999,0.0,0.5069798448341916
test std,0.0,1.9149301917896006e-14,0.0,0.06636272618104894,0.0,1.5280799322856756e-14,0.0,0.06668040147283694
