,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,45.04142010633769,59.14015767627476,41.56639684970467,34.41770579303364,48.06415548675611,52.79702780251873,45.111120150781694,70.84265473527216,42.437308521502324,0.6919067106009071
test tissue 1,37.30892512077045,45.57310119310626,22.04760791230088,44.30606625690422,39.43632837396277,39.082348513129595,37.34665241622853,35.0566126485312,44.843780474629064,0.57515117665942
test tissue 2,55.038635371864736,56.62489697244838,59.47164554221541,49.01936360093041,55.04732134554092,55.76676337851316,64.00744384144416,55.470440787192274,47.822405506903046,0.729620953156354
test tissue 3,44.52014323820175,45.92583237725798,43.57597164639841,44.05862569094885,44.51861139234678,44.753136620597594,46.70595778040706,46.21585814243799,41.33759393894776,0.6447111497210064
test tissue 4,42.91563131364171,35.551385484558416,40.66383425646312,52.53167419990359,44.31627419332337,44.88276760394254,47.463935406603255,43.810211224877456,43.374156180346915,0.6120473004250305
test tissue 5,46.72043641180783,51.54159209160727,40.39765817141938,48.222058972396844,46.958368705744476,47.051304443403886,51.901706296019015,45.083452095291186,44.16875493890146,0.6563211845102506
test tissue 6,42.88813260164161,52.058693119809426,40.27555695819798,36.33014772691742,44.35399976481179,46.22873732350726,41.67033803151782,54.770780246950935,42.24509369205301,0.6448604911485469
test tissue 7,49.28115674067424,58.68668497490144,42.939514412650745,46.21727083447052,49.8473483386884,49.96104295117991,53.8883329837694,51.82530846353522,44.16948740623513,0.70305644869528
test tissue 8,54.75375159803377,55.02094767109054,61.41395050848597,47.82635661452481,54.954046939305016,54.896353752036525,58.57134122736313,57.43262712039237,48.685092908354086,0.721503160011491
test mean,46.4964702781082,51.1248101734505,43.59468180642628,44.76991885444781,47.49960606005329,48.37994248764769,49.62964757045934,51.167549496053425,44.34263039643031,0.664353174992032
test std,5.428652921461499,7.213312015479982,10.89470645892016,5.585454191977103,4.860172145775228,5.134430936609671,7.872960073489528,9.623581898215743,2.3398783479512297,0.04865562905215584
