plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P1,0,580,753,52.59514099999999,0.19843883763624265,0.031180684742168025,0.04495362083222272,0.1371911578737568,0.0030203697205453935,0.05735600473677354,0.05774642318814336,0.0540559196965578,0.04633078298480033,7.540615676813748,44.0,219.9395389308371,0.23157894736842108,4.4,20.45134523894736,6.619965742615086,-12.882419000000006,0.029319870011230348,-0.0014895577764836958,-0.020051766371159296,0.008742480049512447,-0.0007098509243201488,-0.004823285740222748,-0.020250683172280702,-0.02660054145769262,-0.019189936950936147,-0.06500556053927564,-3.0,-17.277019029321167,0.007769423558897259,-0.07619047619047592,0.6851527437092777,0.2572129483354475
P1,0,390,610,42.00980920000001,0.24476034222505688,0.029415688817628943,0.01859630417935949,0.11227894603053576,0.00251142195550367,0.052086936879647626,0.039591319428003174,0.02697120363936008,0.019298076191479524,7.496715057012787,39.0,192.3511938760107,0.2549019607843137,4.333333333333333,18.586877899346412,6.556856024098525,-23.369130800000008,0.07689913738332221,-0.0028796091592191188,-0.036166606008787405,-0.054273819444313504,-0.0012022115853554589,-0.009464171805095678,-0.032179682627827305,-0.03822773348942486,-0.03583236030879262,0.09137909385071818,-6.0,-36.542784219253065,0.018059855521155826,-0.16666666666666696,-1.1264297796009366,0.11981562303265836
P1,0,390,653,39.18685799999999,0.22801246493720323,0.028303356063585746,0.02151994474613332,0.10509512375567867,0.0023996041243233147,0.051642136158249495,0.03690000193257833,0.024571166881276155,0.02238121053032032,7.240213933910002,37.0,182.91421865833865,0.27205882352941174,4.352941176470588,17.995212102941174,7.867982145256629,-26.192082000000028,0.06015126009546856,-0.003991941913262315,-0.03324296544201357,-0.06145764171917059,-0.001314029416535814,-0.009908972526493809,-0.03487100012325215,-0.040627770247508785,-0.03274922596995182,-0.16512202925206765,-8.0,-45.97975943692512,0.03521671826625386,-0.14705882352941213,-1.7180955760061742,1.430941744190763
P1,0,390,693,62.43546900000001,0.1622044262709315,0.0323967261873732,0.0780105900138609,0.1702947531984281,0.003576281735105143,0.062301322012598144,0.0752536805768196,0.0787283510453766,0.0769847311507588,7.656877330329221,47.0,238.40981696043048,0.22380952380952382,4.476190476190476,19.83036719619047,6.044000558575414,-2.9434710000000024,-0.005656778570803156,0.00010142821052513962,0.02324767982571401,0.003741987723578838,-0.00013735180575398563,0.0007502133278548401,0.003482678520989116,0.013529413916591654,0.021854294650486654,0.25154136716715136,2.0,9.5158388651667,-0.013032581453634062,-0.023809523809523725,0.11705951724312058,-0.39303984249045243
P1,0,390,747,51.34436080000002,0.19241785123313584,0.030890414234360897,0.03275415107662104,0.13102346443850704,0.003032835621752966,0.056727671392195214,0.05184092303697233,0.04065512234340341,0.03229939930823807,7.5736881423040145,42.0,211.6417273469667,0.2456140350877193,4.421052631578948,18.85903220584795,6.461675830995313,-14.034579199999996,0.024556646391401177,-0.0014048837424871646,-0.022008759111525854,-0.03552930103634222,-0.0006807979191061626,-0.00482343729254809,-0.019930079018858148,-0.024543814785381528,-0.022831037192034068,0.16835217914194534,-3.0,-17.252250748297087,0.00877192982456143,-0.07894736842105221,-0.8542754730993991,0.024635429929446673
P1,0,390,753,52.59514099999999,0.19843883763624265,0.031180684742168025,0.04495362083222272,0.1371911578737568,0.0030203697205453935,0.05735600473677354,0.05774642318814336,0.0540559196965578,0.04633078298480033,7.540615676813748,44.0,219.9395389308371,0.23157894736842108,4.4,20.45134523894736,6.619965742615086,-12.783799000000023,0.03057763279450798,-0.0011146132346800362,-0.009809289355924171,-0.029361607601092465,-0.0006932638203137353,-0.004195103947969764,-0.01402457886768712,-0.011143017432227141,-0.008799653515471809,0.1352797136516788,-1.0,-8.954439164426674,-0.005263157894736803,-0.09999999999999964,0.7380375600000129,0.18292534154922002
P1,0,390,754,53.951252000000004,0.20020052279079234,0.030624517432217467,0.04342382726487282,0.1373777738574231,0.0031083528133931926,0.057338515753324285,0.056100598913654064,0.05174139999574191,0.04380165077637116,7.357531759903586,44.0,219.89767135165462,0.23157894736842108,4.4,20.1117634105263,6.0320791916487355,-11.42768800000001,0.03233931794905767,-0.0016707805446305943,-0.011339082923274069,-0.02917499161742615,-0.0006052807274659362,-0.004212592931419019,-0.015670403142176416,-0.013457537133043027,-0.011328785723900982,-0.04780420325848311,-1.0,-8.996306743609154,-0.005263157894736803,-0.09999999999999964,0.3984557315789523,-0.4049612094171309
P1,0,390,767,39.802679999999995,0.23376628825651696,0.028095454989860654,0.021178478956287553,0.10053899446205015,0.0024287292902528566,0.05161098840243635,0.03637114690350587,0.02307400428013297,0.02152483004992421,7.163507291494008,37.0,182.8631811503467,0.27205882352941174,4.352941176470588,18.06239323529413,7.058876706117392,-25.57626000000002,0.0659050834147823,-0.004199842986987407,-0.033584431231859335,-0.06601377101279911,-0.0012849042506062722,-0.009940120282306952,-0.03539985515232461,-0.04212493284865197,-0.033605606450347936,-0.24182867166806155,-8.0,-46.030796944917086,0.03521671826625386,-0.14705882352941213,-1.6509144436532175,0.6218363050515254
P1,0,384,484,63.929768,0.16297448981632456,0.03126231763707675,0.02375714311037168,0.03728819569208213,0.003737485979188377,0.06258349341519916,0.07643993467869187,0.060297931323787975,0.02379221042643349,6.7691123826798645,47.0,237.21655796015835,0.22380952380952382,4.476190476190476,19.783661923809515,6.068496184902129,9.740575999999997,-0.044496274379759504,0.0009542252634515691,-0.006309956757315945,-0.0031322998083969517,0.0005489802843895576,0.0038273548156895487,0.019013463511718273,0.008008846586392164,-0.006375859901292882,-0.22404009045517803,-1.0,-5.396069442073127,0.01601731601731604,0.11255411255411296,-0.9837972536796578,0.4122504433951484
P1,0,384,592,57.309729999999995,0.1527283828409839,0.02992134718453315,0.045199591313680995,0.03197075865769602,0.003468069365495785,0.062256704605171534,0.05731095550901747,0.04715298412369405,0.04484756070795217,7.19612929181615,47.0,240.63134451865895,0.22380952380952382,4.476190476190476,19.17998154285713,5.380890492577852,3.120537999999989,-0.05474238135510018,-0.00038674518909203107,0.015132491445993372,-0.008449736842783065,0.00027956367069696545,0.003500566005661926,-0.00011551565795612367,-0.005136100613701761,0.014679490380225799,0.2029768186811074,-1.0,-1.9812828835725327,0.01601731601731604,0.11255411255411296,-1.587477634632041,-0.2753552489291282
