,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4852,0.0,50.0,0.0,0.4932
split 1,0.0,50.0,0.0,0.51,0.0,50.0,0.0,0.5405
split 2,0.0,50.0,0.0,0.5139,0.0,50.0,0.0,0.5143
split 3,0.0,50.0,0.0,0.4791,0.0,50.0,0.0,0.5187
split 4,0.0,50.0,0.0,0.4838,0.0,50.0,0.0,0.5021
split 5,0.0,50.0,0.0,0.4899,0.0,50.0,0.0,0.4466
mean,0.0,50.0,0.0,0.4937,0.0,50.0,0.0,0.5026
std,0.0,0.0,0.0,0.0134,0.0,0.0,0.0,0.029
test mean,0.0,50.0,0.0,0.5075908589809208,0.0,50.0,0.0,0.49433877384650626
test std,0.0,1.4304041646238433e-14,0.0,0.06648798065573008,0.0,2.1463801355982377e-14,0.0,0.08517428784074617
