,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6019,0.0,50.0,0.0,0.4893
split 1,0.0,50.0,0.0,0.5766,0.0,50.0,0.0,0.5238
split 2,0.0,50.0,0.0,0.5943,0.0,50.0,0.0,0.5099
split 3,0.0,50.0,0.0,0.5864,0.0,50.0,0.0,0.5025
split 4,0.0,50.0,0.0,0.5677,0.0,50.0,0.0,0.5215
split 5,0.0,50.0,0.0,0.5698,0.0,50.0,0.0,0.5861
mean,0.0,50.0,0.0,0.5828,0.0,50.0,0.0,0.5222
std,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0308
test mean,0.0,50.0,0.0,0.5575397785464743,0.0,50.0,0.0,0.5051249080896841
test std,0.0,1.4117052668876551e-14,0.0,0.06602895782734859,0.0,1.2560739669470201e-14,0.0,0.04340459386156234
