,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5524,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5234
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5451,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5748
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5563,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.515
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5464,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5408
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5491,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5281
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5544,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5048
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5506,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5312
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224
test mean,16.666666666666675,50.000000000000014,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333335,0.0,0.0,0.5446219742804809,16.66666666666666,49.99999999999998,0.0,0.0,33.33333333333333,11.111111111111105,33.333333333333314,0.0,0.0,0.5196127357264755
test std,1.7688616294319357e-14,5.136745244782195e-14,0.0,0.0,8.47023160132593e-15,1.5432205136879248e-14,4.537997523772966e-14,0.0,0.0,0.04655173387246562,1.432144669219779e-14,4.07401932320529e-14,0.0,0.0,4.351167857633658e-15,1.2529298469546544e-14,3.6317701380036866e-14,0.0,0.0,0.040372185648323816
