,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5109,0.0,50.0,0.0,0.5194
split 1,0.0,50.0,0.0,0.5374,0.0,50.0,0.0,0.4817
split 2,0.0,50.0,0.0,0.5453,0.0,50.0,0.0,0.4719
split 3,0.0,50.0,0.0,0.5256,0.0,50.0,0.0,0.4968
split 4,0.0,50.0,0.0,0.5315,0.0,50.0,0.0,0.4597
split 5,0.0,50.0,0.0,0.5231,0.0,50.0,0.0,0.557
mean,0.0,50.0,0.0,0.529,0.0,50.0,0.0,0.4977
std,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0326
