,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,27.14,50.93,18.34,12.15,37.15,48.68,34.98,54.03,57.04,0.5969,16.61,49.83,0.0,0.0,32.85,11.12,33.35,0.0,0.0,0.5771
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5897,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.563
split 2,20.42,50.47,10.03,0.76,34.68,52.15,33.98,51.71,70.77,0.5909,18.13,50.27,4.14,0.0,34.04,44.52,33.57,100.0,0.0,0.5585
split 3,19.95,50.19,3.54,6.12,34.28,43.6,33.76,47.64,49.41,0.5976,18.41,50.57,4.67,0.0,33.94,22.94,33.92,34.88,0.0,0.5406
split 4,19.0,49.98,4.09,2.93,34.02,50.88,33.49,63.12,56.04,0.5912,19.77,50.34,4.08,4.88,34.0,41.83,33.96,22.28,69.26,0.544
split 5,17.22,49.91,0.76,1.0,33.4,39.55,33.34,33.63,51.67,0.5918,17.29,49.56,0.0,2.31,33.09,20.46,33.16,0.0,28.21,0.535
mean,20.07,50.25,6.13,3.83,34.48,41.0,33.81,41.69,47.49,0.593,17.81,50.1,2.15,1.2,33.54,25.33,33.55,26.19,16.25,0.553
std,3.44,0.36,6.34,4.23,1.29,14.04,0.57,20.62,22.3,0.0031,1.1,0.34,2.16,1.85,0.47,13.38,0.3,35.58,25.85,0.0145
test mean,17.14916799443028,49.69105219440761,1.4588327412641722,0.2976190476190476,33.19833957877173,14.071119293485207,33.23246352097118,4.218989597579676,4.761904761904762,0.5850916843711735,18.102303961899224,48.16315277933535,6.143759106362312,0.0,33.36309523809523,16.58903524053493,33.077161587526575,16.689944134078214,0.0,0.5134303663569978
test std,1.7103587372433056,1.5554613786378175,4.582473553474567,1.3309928437498748,1.50271626594512,8.479659331793487,0.9485446054498712,14.72229402729673,21.295885499997997,0.06422727704955877,2.9824534679528494,5.032255727050838,13.833637743003612,0.0,0.5381887297626519,11.108797678458881,0.839910776296044,33.345026909194715,0.0,0.04069401639710998
