plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
ktnP1,1,3624,8.0,8.0,0.2857142857142857,0.00290474164658592,0.09874815783974766,0.11428822356773212,0.0028390085817278686,0.060672942581982726,0.08296503287346041,0.10310214219326953,0.0955732608193178,76.51813962181612,63.0,343.6096909578869,0.1794871794871795,4.666666666666667,2.572649572649573,0.5367311829634158
ktnP1,1,3626,7.0,7.0,0.3333333333333333,0.00278567868756277,0.053469784794772914,0.06356484883527723,0.0025430341532105536,0.05369874818379113,0.06587877746183907,0.06119116165730636,0.05586681075540083,72.77111499611514,47.0,237.21655796015824,0.22380952380952382,4.476190476190476,2.4,0.7437871132826713
ktnP1,1,3631,6.0,6.0,0.4,0.002595737880229568,0.020232422713248866,0.05316523828045677,0.0022376565126701635,0.04920583031876958,0.047854190076786735,0.03183606831303855,0.01748593487324515,68.8321238402125,42.0,212.45570384889794,0.2456140350877193,4.421052631578948,2.2865497076023393,0.7508736474869648
ktnP1,1,3634,5.0,5.0,0.5,0.002519719156741453,0.008807281980617318,0.05640168006737631,0.001894525478118771,0.04525617455891654,0.039503496785337024,0.029376250603198234,0.009171897928015881,69.4512297343183,39.0,192.35119387601068,0.2549019607843137,4.333333333333333,2.241830065359477,0.8181368039330105
ktnP1,1,3636,6.0,6.0,0.3333333333333333,0.002639767600719314,0.03781340031129546,0.06633435926831681,0.00224980610602738,0.04905410081032561,0.053261719940254526,0.04235517909625583,0.03889720739085059,70.97213823757974,43.0,204.1165886010825,0.2263157894736842,4.3,2.3526315789473684,0.6655637619713043
ktnP1,1,3648,4.0,4.0,0.6666666666666666,0.0024281971558362016,0.0009186864600517241,0.06376706073084581,0.0015619303123721195,0.04147676336518281,0.029290643974737626,0.016676024936584842,0.0008845934269601596,69.5019910644914,36.0,179.54692820872827,0.2647058823529412,4.235294117647059,2.1323529411764706,0.9358222275240892
ktnP1,1,3657,6.0,6.0,0.3333333333333333,0.0026787441907972867,0.04613757368382562,0.06273024840163921,0.0022562542676522377,0.04801192829554592,0.05302148703199508,0.04592592866341831,0.043409042985247094,72.1218614718616,41.0,189.04046353816673,0.23976608187134504,4.315789473684211,2.3157894736842106,0.6915910108928986
ktnP1,1,3662,6.0,6.0,0.4,0.0026149487420370414,0.028066927599688735,0.07494235322827603,0.002223095216165793,0.049469767682733354,0.04585255202646814,0.03537965318965125,0.028838136918483536,71.2529493382437,42.0,212.7650678011257,0.2456140350877193,4.421052631578948,2.2514619883040936,0.7806193977830436
ktnP1,1,3663,6.0,6.0,0.4,0.002676238344339604,0.06222613714690289,0.053620446209699406,0.002210768181245442,0.051176588939460844,0.05852166929825902,0.05827585669510302,0.06568222146568635,71.83108280608309,50.0,252.30345329624777,0.1976284584980237,4.3478260869565215,2.474308300395257,0.6420164837613147
ktnP1,1,3664,4.0,4.0,0.6666666666666666,0.0023794689325375273,0.0001139262503200969,0.05865645427280567,0.0015895159156068283,0.039841384637896146,0.02324304575276204,0.007433320904673103,0.0001687273769073219,67.59752469752522,30.0,147.26090287855047,0.32967032967032966,4.285714285714286,1.945054945054945,1.1619643645856048
