,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4066416040100249
train tissue 1,0.0,50.000000000000014,0.0,0.3938679245283024
train tissue 2,0.0,50.000000000000014,0.0,0.5662202380952384
train tissue 3,0.0,50.0,0.0,0.5336842105263158
train tissue 4,0.0,49.999999999999986,0.0,0.5594827586206892
train tissue 5,0.0,49.99999999999998,0.0,0.38278388278388276
train tissue 6,0.0,50.0,0.0,0.5409982174688059
train tissue 7,0.0,50.000000000000014,0.0,0.42222222222222255
train tissue 8,0.0,49.99999999999999,0.0,0.4962162162162165
train tissue 9,0.0,50.000000000000014,0.0,0.49467084639498443
train tissue 10,0.0,50.000000000000014,0.0,0.5380165289256201
train tissue 11,0.0,50.000000000000014,0.0,0.4378337147215865
train tissue 12,0.0,49.999999999999986,0.0,0.4766949152542373
train tissue 13,0.0,50.000000000000014,0.0,0.5908333333333334
train tissue 14,0.0,49.99999999999998,0.0,0.3708133971291863
train tissue 15,0.0,49.99999999999999,0.0,0.4921531701192716
train tissue 16,0.0,50.000000000000014,0.0,0.5437908496732028
train tissue 17,0.0,50.0,0.0,0.5766369047619047
train tissue 18,0.0,49.999999999999986,0.0,0.5070707070707067
train mean,0.0,50.0,0.0,0.49108587588714375
train std,0.0,1.3040774653664003e-14,0.0,0.06795349714574016
test tissue 0,0.0,49.99999999999997,0.0,0.3633333333333333
test tissue 1,0.0,50.000000000000014,0.0,0.5583160800552107
test tissue 2,0.0,50.0,0.0,0.5061425061425064
test tissue 3,0.0,50.00000000000002,0.0,0.46896551724137936
test tissue 4,0.0,49.999999999999986,0.0,0.5320197044334973
test tissue 5,0.0,50.000000000000014,0.0,0.5725915875169605
test tissue 6,0.0,49.99999999999999,0.0,0.5938480853735091
test tissue 7,0.0,50.00000000000002,0.0,0.43633540372670826
test mean,0.0,50.0,0.0,0.5039440272278881
test std,0.0,1.7222418539888655e-14,0.0,0.07255206205163171
