,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5394345238095237
train tissue 1,0.0,50.000000000000014,0.0,0.4858490566037741
train tissue 2,0.0,50.0,0.0,0.4508928571428573
train tissue 3,0.0,50.00000000000002,0.0,0.5348583877995643
train tissue 4,0.0,50.00000000000002,0.0,0.5267924528301886
train tissue 5,0.0,50.0,0.0,0.4510135135135139
train tissue 6,0.0,49.99999999999998,0.0,0.552173913043478
train tissue 7,0.0,50.00000000000002,0.0,0.5645046329294369
train tissue 8,0.0,49.999999999999986,0.0,0.4568452380952378
train tissue 9,0.0,50.000000000000014,0.0,0.40625000000000033
train tissue 10,0.0,50.0,0.0,0.49000000000000005
train tissue 11,0.0,50.00000000000002,0.0,0.43486352357320107
train tissue 12,0.0,49.999999999999986,0.0,0.49118165784832424
train tissue 13,0.0,49.999999999999986,0.0,0.3749999999999998
train tissue 14,0.0,49.99999999999998,0.0,0.4283216783216782
train tissue 15,0.0,50.0,0.0,0.5454545454545456
train tissue 16,0.0,49.999999999999986,0.0,0.32339089481946587
train tissue 17,0.0,50.0,0.0,0.46666666666666684
train tissue 18,0.0,49.999999999999986,0.0,0.4340359094457452
train mean,0.0,50.0,0.0,0.4714489185209054
train std,0.0,1.4761154623573517e-14,0.0,0.0625965656400026
test tissue 0,0.0,49.99999999999998,0.0,0.5361904761904762
test tissue 1,0.0,50.0,0.0,0.5599497802887633
test tissue 2,0.0,50.0,0.0,0.5157004830917872
test tissue 3,0.0,50.00000000000002,0.0,0.6000000000000001
test tissue 4,0.0,50.0,0.0,0.4307359307359312
test tissue 5,0.0,49.99999999999999,0.0,0.40442054958184015
test tissue 6,0.0,50.000000000000014,0.0,0.4931147540983607
test tissue 7,0.0,50.0,0.0,0.5325925925925925
test mean,0.0,50.0,0.0,0.509088070822469
test std,0.0,1.2047838252593955e-14,0.0,0.06075783280674003
