,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5257,0.0,50.0,0.0,0.5239
split 1,0.0,50.0,0.0,0.5729,0.0,50.0,0.0,0.4098
split 2,0.0,50.0,0.0,0.5465,0.0,50.0,0.0,0.5065
split 3,0.0,50.0,0.0,0.5596,0.0,50.0,0.0,0.4388
split 4,0.0,50.0,0.0,0.538,0.0,50.0,0.0,0.4896
split 5,0.0,50.0,0.0,0.5618,0.0,50.0,0.0,0.5159
mean,0.0,50.0,0.0,0.5508,0.0,50.0,0.0,0.4807
std,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0421
test mean,0.0,50.0,0.0,0.5220674570394095,0.0,49.99999999999999,0.0,0.5457033638557386
test std,0.0,1.2306961192854808e-14,0.0,0.06549123734119752,0.0,1.3759600911837627e-14,0.0,0.04631906907754696
