plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell
P1,0,700,353,52.149800000000006,0.18844781604141103,0.02949989094000315,0.030721891933055346,0.053042335223652634,0.003193630616122542,0.05856339702210873,0.06241941811084438,0.0514129995782688,0.031278852372424046,7.217546155879795,48.0,240.3462512078166,0.20779220779220778,4.363636363636363,19.42368831168832,5.226220416157165,59.4435,0.15074972690317268,0.030974766221413423,0.03781806914999244,0.05806038694491628,0.0035767790886618456,0.06182597889190208,0.0713764288232712,0.06126475225931458,0.03784905426404228,7.493502682462071,45.0,227.70177996969494,0.23684210526315788,4.5,18.541458421052617,6.10933112702667
P1,0,700,428,36.579499999999996,0.224924717193756,0.027503559967849513,0.036008006294393956,0.03280290860043836,0.0023545572806068244,0.05168564265383726,0.03470965101469409,0.02556205740422923,0.0365161295278563,7.611711135288839,37.0,182.8631811503469,0.27205882352941174,4.352941176470588,17.328276029411768,7.480116468825063,59.4435,0.15074972690317268,0.030974766221413423,0.03781806914999244,0.05806038694491628,0.0035767790886618456,0.06182597889190208,0.0713764288232712,0.06126475225931458,0.03784905426404228,7.493502682462071,45.0,227.70177996969494,0.23684210526315788,4.5,18.541458421052617,6.10933112702667
P1,0,700,538,51.10810000000001,0.18867827648963872,0.030072758451538128,0.03276718043899155,0.03820786882119337,0.0031450581502805936,0.05810916007927217,0.0620848010912375,0.05474685479575521,0.03277746105707045,7.308854957266635,46.0,230.67274606447438,0.21904761904761907,4.380952380952381,18.846296476190485,5.507712908062714,59.4435,0.15074972690317268,0.030974766221413423,0.03781806914999244,0.05806038694491628,0.0035767790886618456,0.06182597889190208,0.0713764288232712,0.06126475225931458,0.03784905426404228,7.493502682462071,45.0,227.70177996969494,0.23684210526315788,4.5,18.541458421052617,6.10933112702667
P1,0,700,560,34.3452,0.2065811714844532,0.027113368770714113,0.04326999401317041,0.03779619771670517,0.00222905184959976,0.05111468671994995,0.031590328891919116,0.021266453347333715,0.04330352439731006,7.732032619733656,35.0,172.15091589098014,0.2916666666666667,4.375,16.314487083333333,7.638537325364778,59.4435,0.15074972690317268,0.030974766221413423,0.03781806914999244,0.05806038694491628,0.0035767790886618456,0.06182597889190208,0.0713764288232712,0.06126475225931458,0.03784905426404228,7.493502682462071,45.0,227.70177996969494,0.23684210526315788,4.5,18.541458421052617,6.10933112702667
P1,0,700,687,50.08420000000001,0.18564081782307273,0.029010332865080937,0.033785900773164804,0.035873264563525416,0.003147505095812067,0.05803979601861826,0.05966529624177064,0.04757851569469076,0.033845570397228124,7.268487887433065,46.0,229.5217139629108,0.21904761904761907,4.380952380952381,18.823551428571424,5.282606047277988,59.4435,0.15074972690317268,0.030974766221413423,0.03781806914999244,0.05806038694491628,0.0035767790886618456,0.06182597889190208,0.0713764288232712,0.06126475225931458,0.03784905426404228,7.493502682462071,45.0,227.70177996969494,0.23684210526315788,4.5,18.541458421052617,6.10933112702667
P1,0,700,709,49.90220000000001,0.18545606209351656,0.029982745690546393,0.04651936180793934,0.07305709274662235,0.0029849772831220117,0.05748287675458318,0.0573201908513943,0.04664718266100848,0.04641894047138284,7.3279188897812295,44.0,219.9862323897615,0.23157894736842108,4.4,19.181617894736835,6.339470677568196,59.4435,0.15074972690317268,0.030974766221413423,0.03781806914999244,0.05806038694491628,0.0035767790886618456,0.06182597889190208,0.0713764288232712,0.06126475225931458,0.03784905426404228,7.493502682462071,45.0,227.70177996969494,0.23684210526315788,4.5,18.541458421052617,6.10933112702667
P1,0,700,717,46.6039,0.1781335608755856,0.029845686557510544,0.06408276525255502,0.07278394648553717,0.002819555703914763,0.05681669906807313,0.05026406341155807,0.04502340983337894,0.0639654810399218,7.693866007800245,42.0,210.36156475560722,0.2456140350877193,4.421052631578948,18.382540350877168,5.981661456526345,59.4435,0.15074972690317268,0.030974766221413423,0.03781806914999244,0.05806038694491628,0.0035767790886618456,0.06182597889190208,0.0713764288232712,0.06126475225931458,0.03784905426404228,7.493502682462071,45.0,227.70177996969494,0.23684210526315788,4.5,18.541458421052617,6.10933112702667
P1,0,580,439,39.79430000000001,0.23592252756936358,0.02844991840122382,0.030252299455713446,0.07965644934614369,0.002422318638063173,0.05167604402933126,0.038012000625717204,0.026583762343935505,0.02968680498247092,7.35421627476947,37.0,181.63620605048416,0.27205882352941174,4.352941176470588,17.79839191176471,7.4828641119319705,65.47756,0.1691189676250123,0.03267024251865172,0.06500538720338202,0.12844867782424435,0.0037302206448655423,0.06217929047699629,0.07799710636042406,0.08065646115425042,0.06552071993573648,7.605621237353024,47.0,237.21655796015827,0.22380952380952382,4.476190476190476,19.766192495238084,6.362752794279628
P1,0,580,442,49.2852,0.18529047729816994,0.03072401672042019,0.07005296437333713,0.07222900542189031,0.002961905161615824,0.05744057547496367,0.05724021629618164,0.05416487558635618,0.07025721867153617,7.787785838812135,44.0,219.9862323897622,0.23157894736842108,4.4,18.731303315789457,6.120367095230972,65.47756,0.1691189676250123,0.03267024251865172,0.06500538720338202,0.12844867782424435,0.0037302206448655423,0.06217929047699629,0.07799710636042406,0.08065646115425042,0.06552071993573648,7.605621237353024,47.0,237.21655796015827,0.22380952380952382,4.476190476190476,19.766192495238084,6.362752794279628
P1,0,580,449,52.68105,0.1973608735041256,0.030606849263038784,0.04547503266698552,0.12143359335714203,0.00304625332980089,0.05692266090816454,0.05589143101699766,0.05064678954576452,0.045639652066908974,7.347699623914433,42.0,209.17227338057143,0.2456140350877193,4.421052631578948,19.66734734502923,6.728469039449237,65.47756,0.1691189676250123,0.03267024251865172,0.06500538720338202,0.12844867782424435,0.0037302206448655423,0.06217929047699629,0.07799710636042406,0.08065646115425042,0.06552071993573648,7.605621237353024,47.0,237.21655796015827,0.22380952380952382,4.476190476190476,19.766192495238084,6.362752794279628
