,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.3972520908004782
train tissue 1,0.0,50.0,0.0,0.5430327868852455
train tissue 2,0.0,49.999999999999986,0.0,0.5199430199430198
train tissue 3,0.0,50.000000000000014,0.0,0.5526315789473684
train tissue 4,0.0,50.00000000000002,0.0,0.49785714285714283
train tissue 5,0.0,49.999999999999986,0.0,0.5473856209150326
train tissue 6,0.0,49.999999999999986,0.0,0.5007836990595609
train tissue 7,0.0,50.00000000000002,0.0,0.3130498533724343
train tissue 8,0.0,49.99999999999999,0.0,0.5306577480490524
train tissue 9,0.0,50.000000000000014,0.0,0.4706744868035194
train tissue 10,0.0,49.999999999999986,0.0,0.49758454106280187
train tissue 11,0.0,50.0,0.0,0.5553385416666665
train tissue 12,0.0,50.0,0.0,0.6004056795131848
train tissue 13,0.0,49.999999999999986,0.0,0.4082167832167829
train tissue 14,0.0,49.99999999999998,0.0,0.46923076923076895
train tissue 15,0.0,50.000000000000014,0.0,0.4741200828157351
train tissue 16,0.0,50.000000000000014,0.0,0.46405228758169953
train tissue 17,0.0,49.999999999999964,0.0,0.5371577574967401
train tissue 18,0.0,49.999999999999986,0.0,0.47162859248341915
train mean,0.0,50.0,0.0,0.49215805593161327
train std,0.0,1.572008455159306e-14,0.0,0.06491987618436516
test tissue 0,0.0,50.000000000000014,0.0,0.40646094503375146
test tissue 1,0.0,50.000000000000014,0.0,0.5698717948717951
test tissue 2,0.0,49.999999999999986,0.0,0.3222222222222221
test tissue 3,0.0,49.999999999999986,0.0,0.5061728395061728
test tissue 4,0.0,50.0,0.0,0.5119214586255261
test tissue 5,0.0,49.99999999999999,0.0,0.45041816009557967
test tissue 6,0.0,50.000000000000014,0.0,0.5315860215053768
test tissue 7,0.0,50.0,0.0,0.5059523809523809
test mean,0.0,50.0,0.0,0.4755757278516007
test std,0.0,1.1512108063996359e-14,0.0,0.07427641937345802
