,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.633213859020311
train tissue 1,0.0,50.0,0.0,0.6683029453015428
train tissue 2,0.0,50.0,0.0,0.5738498789346244
train tissue 3,0.0,50.0,0.0,0.6315280464216633
train tissue 4,0.0,49.999999999999964,0.0,0.506265664160401
train tissue 5,0.0,49.99999999999999,0.0,0.7056277056277054
train tissue 6,0.0,50.00000000000002,0.0,0.47789115646258523
train tissue 7,0.0,49.99999999999997,0.0,0.46717171717171657
train tissue 8,0.0,50.000000000000014,0.0,0.6571428571428569
train tissue 9,0.0,50.0,0.0,0.5968652037617557
train tissue 10,0.0,49.999999999999986,0.0,0.5841194968553458
train tissue 11,0.0,50.000000000000014,0.0,0.3883374689826304
train tissue 12,0.0,49.999999999999986,0.0,0.5298273155416009
train tissue 13,0.0,50.0,0.0,0.5642407906558848
train tissue 14,0.0,50.0,0.0,0.645124716553288
train tissue 15,0.0,50.000000000000014,0.0,0.417704918032787
train tissue 16,0.0,50.0,0.0,0.5357142857142856
train tissue 17,0.0,50.0,0.0,0.6406249999999999
train tissue 18,0.0,50.0,0.0,0.6072398190045251
train mean,0.0,49.99999999999999,0.0,0.5700417287023951
train std,0.0,1.529166373896289e-14,0.0,0.0853862956002538
test tissue 0,0.0,50.000000000000014,0.0,0.5730211817168344
test tissue 1,0.0,49.999999999999986,0.0,0.4433497536945813
test tissue 2,0.0,50.0,0.0,0.5566860465116279
test tissue 3,0.0,49.999999999999986,0.0,0.5518518518518516
test tissue 4,0.0,50.0,0.0,0.5716845878136205
test tissue 5,0.0,50.0,0.0,0.39887005649717483
test tissue 6,0.0,50.000000000000014,0.0,0.6128205128205129
test tissue 7,0.0,50.00000000000002,0.0,0.5655737704918038
test mean,0.0,50.0,0.0,0.5342322201747509
test std,0.0,1.2560739669470201e-14,0.0,0.0684313887254233
