,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,18.13,49.78,4.6,0.0,33.42,22.71,33.38,34.74,0.0,0.5819,17.14,50.16,1.26,0.0,33.55,27.83,33.48,50.0,0.0,0.5266
split 1,21.35,50.49,9.66,3.91,34.73,42.43,34.17,41.76,51.37,0.5726,22.38,49.11,4.74,13.28,34.18,40.14,33.48,46.27,40.67,0.5744
split 2,25.6,50.06,22.34,4.39,35.95,40.93,34.55,46.62,41.62,0.5760000000000001,19.66,48.17,6.76,4.06,32.23,27.97,32.81,25.42,25.67,0.5373
split 3,22.8,50.26,14.16,3.98,35.21,44.11,34.13,50.51,47.69,0.5849,24.6,49.01,24.78,0.0,34.7,23.51,34.39,36.14,0.0,0.5278
split 4,17.06,50.09,1.09,0.0,33.52,36.45,33.41,75.93,0.0,0.5868,16.51,49.53,0.0,0.0,32.92,11.02,33.05,0.0,0.0,0.4683
split 5,16.76,49.93,0.35,0.0,33.29,20.09,33.31,26.97,0.0,0.5774,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5194
mean,20.28,50.1,8.7,2.05,34.35,34.45,33.83,46.09,23.45,0.5799,19.49,49.33,6.26,2.89,33.48,23.6,33.42,26.31,11.06,0.5256
std,3.25,0.23,7.76,2.05,1.01,9.55,0.48,15.4,23.62,0.005,3.08,0.67,8.65,4.88,0.8,10.2,0.49,20.17,16.22,0.0312
test mean,17.914607303422457,49.876247825847315,3.6108346749207034,0.2567394094993584,33.41949326329837,19.514849510354292,33.443627024107265,19.837763612218765,5.2631578947368425,0.5809620519089445,17.17471182604533,48.39205721570197,3.1320782624340286,0.0,32.21263708196412,16.05004199454422,32.47984201567442,15.67028396795824,0.0,0.505634480798854
test std,1.8001547597789147,1.0342410682016354,4.4644031336148835,1.0892530647289582,1.0365111121616393,15.086765175866333,0.7302024736115692,26.140133580893774,22.329687826943612,0.05027365237242978,1.5872864087560499,1.5915819024402795,4.01720363612946,0.0,1.5672238361595805,6.704714451688231,0.992196038091271,19.685960710489645,0.0,0.024899981998346924
