,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5882,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5385
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5882,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5349
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5947,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5313
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5943,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5284
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5908,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5483
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.583,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5976
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5899,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5465
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237
test mean,16.931216931216937,50.7936507936508,0.0,0.0,34.12698412698413,11.37566137566138,34.12698412698414,0.0,0.0,0.6033146222991628,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333332,11.111111111111114,33.33333333333334,0.0,0.0,0.5017862852561382
test std,1.18310474999989,3.5493142499996697,0.0,0.0,3.5493142499996706,1.1831047499998895,3.5493142499996684,0.0,0.0,0.05808178038677064,1.2178088937988185e-14,3.508023677435456e-14,0.0,0.0,1.2047838252593955e-14,1.116422962075395e-14,3.294651128092491e-14,0.0,0.0,0.06273600280125687
