,F1,Acc,precision,Auc
test tissue 0,70.82945013979499,68.6215538847118,66.17326948193299,0.7423558897243107
test tissue 1,63.76638855780692,68.43198338525441,74.82517482517484,0.7424714434060222
test tissue 2,71.72100075815015,63.856589147286826,58.904109589041155,0.7911821705426354
test tissue 3,62.371888726207956,69.19388672460293,80.11283497884347,0.7602637099190894
test tissue 4,55.633187772925794,63.62334407447189,71.29266927811977,0.6856426781238817
test mean,64.86438319097716,66.74547144326559,70.26161163062245,0.7443831783431879
test std,5.919937801767387,2.4678762316797873,7.275207000614413,0.03435272318069028
