Label, Parent Label
512,477
640,489
704,564
672,615
528,664
656,524
592,786
464,631
688,626
624,731
496,467
712,634
552,568
680,597
536,779
664,637
600,629
728,605
568,471
696,777
504,559
644,715
708,659
548,483
676,691
484,674
532,564
596,584
468,561
628,634
524,633
684,666
492,759
668,541
604,620
572,593
700,694
508,488
514,491
642,637
706,490
674,636
658,693
594,710
562,773
626,600
498,654
522,665
682,776
618,655
490,601
538,527
666,773
602,470
698,505
634,735
518,595
710,509
550,516
678,659
742,652
534,758
662,617
726,692
630,718
654,763
590,519
686,598
494,506
734,695
574,625
638,478
510,713
513,741
657,664
593,685
721,635
465,769
561,734
689,491
625,489
497,486
649,571
457,712
681,549
617,619
489,599
665,668
601,469
697,605
549,623
677,575
613,785
597,778
693,718
629,638
525,527
653,732
717,692
461,572
493,619
541,698
669,687
701,736
637,521
509,540
643,513
547,500
675,761
483,764
531,783
595,674
691,656
627,772
523,553
715,509
683,772
539,596
667,714
603,541
571,658
699,505
635,524
583,764
711,614
615,759
743,633
663,657
567,492
631,697
503,751
655,763
559,710
687,709
623,670
607,560
639,581
511,691
