Label, Parent Label
768,47
640,383
544,319
608,182
736,251
480,73
656,202
592,3
720,240
560,94
776,236
584,339
712,415
744,334
488,337
664,104
600,348
728,412
472,73
568,135
632,359
504,7
516,78
772,72
580,335
708,413
660,302
596,11
564,180
692,249
756,40
500,45
524,257
780,204
652,112
716,220
684,99
620,106
492,229
540,430
668,417
732,236
572,313
700,65
636,361
764,307
514,221
770,277
674,306
786,63
658,42
466,95
562,62
626,149
778,4
650,407
586,82
714,6
554,409
490,128
666,105
602,215
570,319
698,262
634,91
506,106
774,407
582,136
710,112
614,336
486,429
534,233
790,259
598,27
470,348
694,416
758,86
654,398
718,229
558,412
686,196
670,305
606,182
734,33
478,323
638,381
766,325
510,249
513,398
769,296
641,384
545,62
673,419
737,319
529,204
785,275
657,260
593,135
561,95
625,147
753,258
521,396
777,74
713,431
553,242
617,362
489,80
665,415
601,339
729,413
697,42
633,103
761,394
505,377
773,338
581,71
709,128
549,78
741,265
661,375
597,337
469,324
693,4
629,11
653,143
717,409
685,103
621,364
541,341
797,277
605,111
477,336
573,288
701,130
637,379
765,60
509,34
611,346
483,9
531,283
659,264
595,335
467,149
563,274
691,39
523,279
779,86
651,375
587,364
715,13
555,233
619,350
747,62
491,366
603,215
731,296
571,323
635,45
763,408
519,103
775,221
647,107
615,361
487,334
791,259
599,363
471,429
567,319
695,162
631,27
759,63
503,99
527,155
783,392
655,147
591,3
559,33
687,396
623,9
751,302
495,346
799,279
671,418
607,249
735,260
575,240
511,359
