Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
70,1,27.0202,44.1223,17.0601,-2.6158200000000003
198,1,29.4318,-42.132,-17.0721,-2.76841
278,1,29.698,33.0668,31.4015,-3.61372
86,0,44.8616,1.17085,-10.8695,13.7831
214,0,28.3838,29.115,10.7654,7.38065
182,0,30.3062,29.2867,3.78131,8.29773
438,1,22.4718,-27.3057,31.9705,-4.4972900000000005
374,0,30.5836,21.5381,21.125,7.1243300000000005
246,0,26.7956,-34.3485,-18.7209,3.4196800000000005
270,0,30.2067,14.7711,27.5996,5.51834
398,0,38.3127,-8.77298,10.9303,11.7056
78,0,42.0186,-0.9929879999999999,-29.4492,10.2029
334,0,34.7153,17.9447,-23.7474,8.88289
46,0,31.244,14.3873,30.9992,3.22892
302,0,44.9731,-23.9358,-18.6167,9.52764
174,1,28.6981,-46.9916,4.9263699999999995,-3.41543
430,0,20.4924,-4.01994,-13.7318,13.8331
366,0,24.6806,22.4441,-9.372710000000001,10.709000000000001
94,0,43.3329,20.1674,10.0127,10.3097
350,0,28.9505,-14.5541,10.4679,10.8719
62,0,43.5729,-25.4171,-25.8929,6.8729
190,0,22.4844,10.7129,-37.2583,5.10769
446,1,13.169,-35.7464,24.4637,-3.9967699999999997
254,0,27.9414,28.9027,22.2345,4.489
257,0,28.479,13.3169,-14.3748,12.465
129,0,27.0797,4.14982,-41.2729,3.6593400000000003
385,0,25.0305,38.409,-3.95931,3.49569
65,0,25.3194,16.1081,20.123,8.71862
321,0,21.6202,35.211,-18.764,2.2962700000000003
33,0,32.8729,-1.91287,-20.3482,12.8991
417,0,18.5591,-7.87373,4.05879,12.9485
97,1,31.6312,-11.7693,-43.8361,1.10209
225,0,20.9552,-36.015,-8.03053,4.10996
273,1,21.1974,13.9804,36.5876,-1.41859
401,0,33.7633,-8.092369999999999,32.5428,2.86004
337,0,33.3703,-18.1067,-16.0426,11.857999999999999
305,0,22.583000000000002,-24.8382,-10.9819,10.0213
177,1,38.6047,41.9339,22.183000000000003,-2.67773
433,1,19.0752,26.2305,-31.7834,4.030819999999999
113,0,26.9359,21.7104,31.8142,0.853369
241,0,24.221999999999998,39.7415,-8.93722,1.53491
9,0,30.8255,6.18921,-26.3249,10.4808
265,0,21.3912,-1.2416399999999999,6.9152,13.0047
73,0,38.9356,-18.424,21.2313,6.963710000000001
329,0,31.7421,35.8868,-9.295010000000001,4.347169999999999
201,0,35.9898,-42.5747,6.99982,-1.65229
457,1,45.5939,-24.454,-39.0531,0.0692426
41,0,27.9702,-32.0184,11.5939,2.79564
297,1,16.1329,29.5285,33.1007,-3.26305
105,0,23.9323,-9.45116,-3.40841,13.4525
361,0,37.0382,-14.0877,-8.92488,13.0655
233,0,43.9954,3.42841,28.249000000000002,6.3009699999999995
281,0,31.7261,-29.8218,24.2994,-0.8419540000000001
153,0,45.1435,32.1157,-6.70557,6.8647800000000005
409,0,39.1394,0.15878599999999998,24.2715,8.57863
345,1,15.7814,19.589000000000002,36.8126,-2.79695
217,0,25.6183,-38.5271,9.13251,-0.186878
313,0,31.1835,5.88365,3.2189799999999997,13.4115
377,0,26.9292,-11.847000000000001,-12.3066,13.4419
249,0,35.1924,25.3643,10.2726,8.81752
261,0,36.7944,33.7421,5.84892,6.01984
389,0,40.5479,38.77,0.955025,3.2856199999999998
325,0,19.2255,-21.9807,15.796,7.265
165,0,31.1655,8.14659,29.8434,4.92594
229,0,42.7835,24.2039,-4.5833900000000005,10.3471
21,0,28.3166,24.0331,-29.8059,4.92212
277,0,32.1297,-29.155,2.0585,6.731389999999999
149,0,29.7466,6.809080000000001,-14.4305,13.120999999999999
341,0,31.4811,17.1298,4.31241,12.0373
213,0,19.0454,-38.3665,-7.9805399999999995,2.1095599999999997
309,0,29.6094,-23.6034,24.1487,3.18383
13,0,26.6819,-4.24774,14.9318,11.433
269,0,33.5083,34.152,17.27,3.9834
397,0,34.2478,39.6916,17.3191,0.9868100000000001
333,1,36.5525,-17.6427,-41.8592,1.29444
205,1,28.6197,-42.5748,18.6001,-4.6383
45,0,32.5187,12.98,17.5875,10.0139
429,0,45.026,7.484839999999999,-7.66597,13.6071
365,0,38.0735,-15.0464,30.8342,2.81636
237,0,30.4616,3.7963699999999996,33.6178,2.38444
285,0,44.9895,-2.3067599999999997,33.9103,2.2035299999999998
157,0,48.4681,31.5087,-1.07996,7.45947
413,0,34.2679,-6.55243,-33.9561,8.70049
221,0,30.2386,-1.9117,-35.2102,7.6428899999999995
61,0,45.1852,27.3816,29.3895,0.8474079999999999
317,1,32.4428,35.0748,-24.1883,1.3804
189,0,27.3802,-42.6613,0.951317,-1.10463
125,1,28.5168,2.8387700000000002,-45.1145,1.5364
381,0,23.5118,-11.9375,6.7687100000000004,11.9649
3,0,37.2388,3.4996699999999996,-33.4732,7.92237
259,0,36.5022,-32.2512,-6.53524,6.30387
387,1,32.3813,-12.2475,35.9036,-1.16117
323,0,39.0702,-20.8881,-11.1896,11.3008
35,0,39.0866,32.2262,-15.759,4.8327
291,0,26.1937,17.1078,-34.2779,5.23543
419,0,34.8903,-6.9217,27.7138,6.62948
99,0,31.8252,-11.5124,-36.578,7.07631
275,0,30.0738,-27.8607,-10.8085,8.626389999999999
147,0,32.5877,8.56378,-19.2627,12.1613
83,0,27.2282,-16.9398,33.4666,-0.221428
339,0,30.1629,-17.887,12.5975,9.58863
211,1,27.4562,-39.1345,-23.4443,-2.36039
307,0,26.7366,-22.46,9.8405,8.6186
11,0,29.7015,9.46374,-1.41293,13.4098
267,0,38.0767,27.1866,17.0318,6.74436
395,0,36.3532,37.8666,11.6159,3.1163
75,0,26.7417,-20.1703,26.318,3.9275800000000003
203,0,25.5854,-41.538000000000004,13.3765,-2.54744
43,0,38.125,-31.1235,17.5051,1.3849
107,0,22.3672,20.8593,-25.6639,7.241389999999999
363,0,25.8104,20.6763,-16.3433,10.0645
27,0,47.4381,9.52608,7.4094,12.7202
283,0,22.1973,-2.94089,29.3959,5.82158
155,0,33.0245,3.49816,-3.11064,13.8349
411,1,26.2704,-6.10431,-45.2285,0.6584479999999999
91,0,26.7114,-14.2469,-17.9508,12.7193
59,0,34.7902,-25.4215,29.2328,-1.17981
187,1,21.8001,-44.5739,-6.06703,-2.44492
379,0,29.5767,-11.6795,1.68155,12.7082
251,0,18.3347,-1.95557,0.09397760000000001,13.7137
7,0,20.6946,8.47432,-35.8627,6.03795
263,1,36.4779,-31.8167,27.8609,-4.14018
135,0,25.9826,3.79514,-23.0585,11.806
391,0,27.3713,38.3591,6.0963,3.4236400000000002
71,0,25.4188,-19.6835,-5.76935,11.583
327,0,26.7375,-21.4027,30.8024,0.137418
199,0,24.995,-40.9582,-11.3922,-0.293595
39,0,25.7087,11.9512,-22.6559,10.713
167,0,28.1538,9.0705,34.2603,1.31876
103,0,47.9957,-9.96317,-27.6023,11.0514
359,0,41.7226,-13.2956,-31.1214,9.51811
231,0,28.7276,-38.0137,16.3645,-1.8893099999999998
279,0,32.7331,-28.6604,7.428610000000001,5.90552
407,0,40.3372,24.5343,-20.176,7.36142
343,0,31.8268,36.7318,22.5587,0.8941620000000001
215,0,32.7919,10.8976,24.2586,7.76882
311,0,25.2887,17.3194,24.3143,6.82101
375,0,30.1053,-12.432,-40.0678,4.39048
247,0,33.896,-34.1785,4.64909,3.35495
143,0,27.0785,7.94302,-31.6726,8.136330000000001
335,0,39.2909,-19.2689,-27.2097,9.31536
47,0,26.3166,-29.2479,-16.7998,7.397239999999999
175,1,25.456,-45.8772,12.1267,-3.86409
431,0,22.6308,-4.43264,4.99808,13.0904
111,0,28.1697,23.2309,4.55047,10.4524
239,1,26.4505,42.3544,-9.75427,-1.21545
31,0,33.4582,-36.6106,-1.7223400000000002,3.12111
287,1,26.3659,-2.84033,37.7371,-1.0569
159,1,36.3375,42.586000000000006,6.670669999999999,0.101229
415,0,34.5504,-6.24675,-8.16907,13.824000000000002
95,0,34.8539,20.2588,15.8757,9.01874
63,0,52.3842,-24.9267,-3.4914099999999997,9.44748
319,0,60.1356,-22.2162,-33.9457,5.0035300000000005
383,0,26.3759,-11.708,20.3419,9.11327
255,1,42.1833,-30.391,-27.5914,3.11563


Area HeatMap results for mesh 1
Signal range: 13.169-60.1356 micro m^2
