Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
695,33.789,33.789,-8.5976,23.1743,9.51008
631,30.0018,30.0018,10.4441,8.91264,13.7133
759,49.1535,49.1535,-29.4763,-4.49709,8.25028
503,33.6833,33.6833,-13.7499,-42.6701,7.2374
527,42.355,42.355,2.23267,-0.919097,15.6348
783,30.4104,30.4104,-0.236405,5.09233,14.8702
655,23.7597,23.7597,13.4021,-20.9932,13.0074
591,31.2416,31.2416,8.15205,-42.1404,1.63512
559,39.2123,39.2123,-0.879382,-25.6196,12.3283
687,28.5177,28.5177,-9.75763,-18.8557,13.5321
623,28.4204,28.4204,10.8784,-29.8944,8.96994
751,44.1011,44.1011,-29.0179,-21.3,6.89322
495,50.0376,50.0376,-20.3772,-45.6521,4.13842
799,40.539,40.539,-38.4168,6.78274,-1.62424
671,35.736,35.736,-10.8196,27.2425,7.53267
607,23.3326,23.3326,27.4947,16.7748,5.61029
735,26.0187,26.0187,19.0773,-2.10934,14.0922
575,31.8562,31.8562,5.48377,25.266,8.78583
511,29.0354,29.0354,-13.1899,-37.8921,8.722


Area HeatMap results for mesh 1
Signal range: 14.7418-58.0935 micro m^2
