Label, Parent Label
1280,629
1344,649
1216,684
1184,638
1248,617
1232,602
1200,534
1032,662
1096,625
1048,525
1432,691
1336,686
1284,675
1300,704
1236,675
1332,665
1204,663
1268,706
1164,508
1196,637
1308,510
1276,601
1282,457
1250,667
1298,464
1234,534
1394,528
1010,672
1418,493
1354,539
1194,674
1050,638
1018,699
1222,523
1302,464
1430,686
1238,497
1078,601
1270,509
1294,492
1166,698
1422,712
1102,639
1070,669
1326,640
1198,509
1054,644
1310,513
1118,523
1150,658
1278,461
1089,615
1345,664
1217,498
1185,688
1105,639
1265,629
1009,571
1033,662
1161,508
1353,597
1305,657
1433,691
1145,696
1349,541
1301,687
1173,568
1429,532
1141,600
1357,496
1117,603
1245,602
1085,496
1315,708
1251,687
1235,536
1075,643
1203,497
1291,461
1419,644
1323,492
1307,669
1179,649
1351,541
1063,498
1191,522
1255,701
1431,538
1143,631
1295,626
1423,561
1103,531
1135,700
1311,597
1343,642
