Label, Parent Label
1536,1326
1664,1308
1712,1075
1544,1203
1608,1102
1704,1265
1640,1291
1752,1117
1496,1018
1464,1105
1540,1135
1572,1353
1828,1184
1636,1236
1556,1429
1588,1009
1716,1196
1548,1298
1580,1268
1516,1166
1692,1054
1596,1295
1602,1234
1570,1294
1826,1345
1698,1336
1634,1238
1682,1270
1490,1143
1586,1048
1522,1357
1610,1033
1450,1216
1642,1302
1690,1418
1498,1310
1466,1255
1606,1282
1830,1268
1446,1323
1494,1349
1590,1284
1582,1194
1566,1050
1630,1089
1601,1010
1473,1251
1633,1103
1553,1245
1681,1196
1489,1141
1585,1222
1649,1343
1521,1250
1609,1280
1449,1216
1513,1430
1721,1204
1657,1332
1445,1032
1557,1300
1685,1200
1749,1204
1493,1301
1653,1070
1549,1310
1645,1085
1629,1191
1533,1096
1571,1135
1827,1235
1699,1198
1635,1235
1555,1232
1747,1433
1587,1354
1715,1063
1611,1311
1579,1117
1771,1145
1515,1248
1691,1217
1499,1307
1659,1173
1607,1431
1575,1315
1591,1295
1679,1419
1615,1278
1743,1432
1583,1250
1647,1351
1519,1078
1631,1118
1471,1276
