label, neighbor, wall area
1445,1464,6.16617
1445,1533,5.91404
1445,1536,2.15072
1445,1582,5.1703
1445,1610,8.03427
1446,1566,2.291
1446,1570,4.6133
1446,1608,5.30133
1446,1630,4.03212
1449,1450,9.26842
1449,1582,3.88181
1449,1610,7.54443
1449,1629,4.07917
1449,1649,2.33018
1450,1449,9.26842
1450,1540,2.52551
1450,1571,5.04962
1450,1606,4.20011
1450,1629,1.15024
1450,1649,1.07308
1450,1826,5.15703
1464,1445,6.16617
1464,1533,3.56335
1464,1582,2.4813
1464,1601,3.83434
1464,1608,8.94395
1464,1828,5.04183
1466,1540,5.87306
1466,1571,3.96427
1466,1585,3.0475
1466,1586,4.61711
1466,1633,7.39499
1466,1664,5.65641
1471,1519,8.60741
1471,1539,5.60194
1471,1553,3.31679
1471,1570,3.74608
1471,1630,2.91161
1471,1714,3.33152
1473,1493,6.32691
1473,1508,6.41161
1473,1580,2.16694
1473,1590,0.529604
1473,1636,5.41374
1473,1693,5.41489
1473,1830,3.31184
1476,1575,4.13636
1476,1707,3.7532
1476,1830,6.55866
1489,1490,6.29735
1489,1544,2.80952
1489,1587,8.29557
1489,1588,1.19758
1489,1607,1.5193
1489,1659,6.12087
1489,1749,4.09248
1490,1489,6.29735
1490,1579,2.52378
1490,1588,8.24725
1490,1721,1.68862
1490,1749,2.94024
1490,1771,6.96413
1490,1821,3.84388
1493,1473,6.32691
1493,1513,3.03304
1493,1557,3.70706
1493,1580,6.15293
1493,1590,6.07179
1493,1698,2.6239
1494,1513,3.32794
1494,1575,5.08515
1494,1579,3.86363
1494,1642,6.41451
1494,1647,8.20121
1494,1752,0.462378
1496,1516,7.01309
1496,1582,6.83443
1496,1601,4.55232
1496,1629,4.83811
1496,1681,3.65095
1496,1716,2.99309
1498,1549,6.17796
1498,1556,4.14533
1498,1557,1.49601
1498,1633,5.87554
1498,1664,4.91626
1499,1653,6.92128
1499,1682,5.59455
1499,1716,4.1146
1508,1473,6.41161
1508,1670,3.58396
1508,1671,5.81597
1508,1693,2.74144
1508,1707,7.66931
1508,1830,2.91047
1513,1493,3.03304
1513,1494,3.32794
1513,1548,1.30814
1513,1575,5.77305
1513,1580,3.07588
1513,1642,3.5234
1513,1698,8.14079
1515,1555,5.50796
1515,1591,1.26819
1515,1596,3.82878
1515,1675,4.70341
1515,1690,9.69497
1515,1704,9.72592
1515,1715,3.21215
1516,1496,7.01309
1516,1601,5.88743
1516,1653,5.95097
1516,1716,2.33714
1519,1471,8.60741
1519,1533,6.08588
1519,1553,3.41482
1519,1591,4.33509
1519,1630,2.37052
1521,1549,7.14766
1521,1557,2.6628
1521,1583,10.3062
1521,1590,2.43741
1521,1664,1.47466
1521,1712,5.54747
1522,1602,4.80396
1522,1611,4.30661
1522,1634,2.46175
1522,1635,4.22041
1522,1645,7.05582
1523,1575,4.26319
1523,1647,6.26293
1533,1445,5.91404
1533,1464,3.56335
1533,1519,6.08588
1533,1536,8.22892
1533,1591,3.7198
1533,1608,4.28355
1533,1630,3.81003
1536,1445,2.15072
1536,1533,8.22892
1536,1591,2.01109
1536,1596,4.67818
1536,1610,4.73101
1536,1649,6.09442
1539,1471,5.60194
1539,1570,5.59083
1539,1714,9.24538
1540,1450,2.52551
1540,1466,5.87306
1540,1571,6.86561
1540,1657,5.35548
1540,1664,1.44135
1540,1826,2.71148
1544,1489,2.80952
1544,1634,6.88911
1544,1659,4.95273
1544,1743,5.51398
1544,1749,5.94926
1548,1513,1.30814
1548,1587,2.97435
1548,1588,2.72702
1548,1640,6.16807
1548,1642,7.38114
1548,1698,4.27197
1549,1498,6.17796
1549,1521,7.14766
1549,1557,4.6202
1549,1664,5.28541
1553,1471,3.31679
1553,1519,3.41482
1553,1555,8.33177
1553,1591,4.31115
1553,1688,4.27745
1553,1714,4.97259
1555,1515,5.50796
1555,1553,8.33177
1555,1591,5.28148
1555,1675,3.63061
1555,1688,3.24307
1556,1498,4.14533
1556,1557,9.28629
1556,1615,2.85792
1556,1633,2.40338
1556,1640,4.22715
1556,1698,3.46207
1557,1493,3.70706
1557,1498,1.49601
1557,1521,2.6628
1557,1549,4.6202
1557,1556,9.28629
1557,1590,8.54143
1557,1698,2.84063
1566,1446,2.291
1566,1608,5.56137
1566,1828,8.01274
1570,1446,4.6133
1570,1471,3.74608
1570,1539,5.59083
1570,1630,5.25704
1571,1450,5.04962
1571,1466,3.96427
1571,1540,6.86561
1571,1585,5.44784
1571,1606,4.3733
1572,1611,10.4568
1572,1682,4.2897
1575,1476,4.13636
1575,1494,5.08515
1575,1513,5.77305
1575,1523,4.26319
1575,1580,4.79416
1575,1647,1.17439
1575,1830,2.28795
1579,1490,2.52378
1579,1494,3.86363
1579,1588,4.75022
1579,1642,2.5739
1579,1752,8.62446
1579,1771,2.82566
1580,1473,2.16694
1580,1493,6.15293
1580,1513,3.07588
1580,1575,4.79416
1580,1830,8.82894
1582,1445,5.1703
1582,1449,3.88181
1582,1464,2.4813
1582,1496,6.83443
1582,1601,8.29318
1582,1610,4.78301
1582,1629,5.12507
1583,1521,10.3062
1583,1590,1.14013
1583,1636,3.54383
1583,1692,8.63837
1583,1712,1.88741
