Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
128,39.6942,39.6942,6.99152,14.9992,11.3116
384,24.2343,24.2343,-11.3267,24.4938,7.62624
288,20.8728,20.8728,-25.24,11.6536,6.88462
416,26.7835,26.7835,-5.41959,-1.49684,13.6547
224,29.5186,29.5186,-36.3153,-14.0016,3.0598
272,40.5384,40.5384,-27.505,-32.5292,2.56531
144,28.9626,28.9626,42.2731,-3.41033,0.0883556
80,31.5467,31.5467,-17.4168,-0.52496,11.8319
336,42.9029,42.9029,-18.0119,-22.5293,10.9052
208,31.0748,31.0748,-2.15918,-44.3784,1.61357
112,39.0394,39.0394,-8.77775,-22.9956,12.4811
240,38.5266,38.5266,6.90089,21.1869,9.35747
264,33.2032,33.2032,13.5156,12.632,11.3148
136,25.2488,25.2488,29.5993,-12.7879,7.00053
392,24.2704,24.2704,1.52211,2.40017,13.581
72,21.6227,21.6227,18.5401,-13.5694,11.3718
200,30.3807,30.3807,-41.2818,-5.17611,-0.0540515
40,30.0035,30.0035,-31.4275,-1.5518,6.22695
296,31.4222,31.4222,15.5104,-18.9326,10.9566
168,34.8644,34.8644,43.3472,12.2908,-1.01304
104,24.6172,24.6172,-8.90938,-19.0393,13.2454
360,18.7509,18.7509,21.2503,-28.2207,6.18814
24,28.5541,28.5541,8.98398,-43.5538,2.71484
280,21.8363,21.8363,-28.5897,12.9831,4.60857
408,29.833,29.833,1.51233,19.2023,10.4347
216,28.6098,28.6098,-38.646,2.33074,1.00378
312,32.5044,32.5044,16.5426,33.9254,0.331166
184,24.8909,24.8909,27.0631,-24.8907,4.94321
440,21.9845,21.9845,-21.9907,34.626,-3.64834
376,36.0811,36.0811,21.7387,27.7054,3.86882
248,29.6835,29.6835,-34.5064,20.5931,-1.63137
4,36.7542,36.7542,1.43633,-17.143,13.0929
260,36.4095,36.4095,15.2238,-5.63159,12.7548
68,38.4015,38.4015,44.852,1.14488,-2.20583
324,18.857,18.857,-21.4808,1.92059,10.3815
196,34.3568,34.3568,11.745,-27.3786,9.14778
452,25.2285,25.2285,-34.7182,-27.9731,-0.532536
36,18.6024,18.6024,12.8212,-39.7631,4.07003
420,29.9707,29.9707,24.7031,34.8378,-2.78898
100,33.9462,33.9462,38.1776,-14.4667,1.246
228,29.232,29.232,-35.367,11.3293,0.883569
276,27.0444,27.0444,33.3126,27.1052,0.0912916
404,43.9578,43.9578,37.8337,28.0154,-3.69114
212,20.2655,20.2655,-39.3577,-16.0325,0.03448
308,32.1944,32.1944,-24.9931,17.9964,4.98741
180,31.3197,31.3197,3.0024,8.87946,12.8275
244,48.4476,48.4476,-35.2202,-22.5007,1.45791
140,28.1105,28.1105,30.4434,-21.6905,4.25573
396,30.4734,30.4734,-7.78176,-14.8687,13.6853
204,30.4897,30.4897,25.2935,-15.3294,8.4425
172,26.7291,26.7291,32.0224,23.3903,2.84044
364,36.0233,36.0233,-14.1628,27.1737,5.60224
236,30.1177,30.1177,-2.21795,-25.3166,11.7662
412,43.5653,43.5653,-5.64685,-40.032,4.76501
348,36.6922,36.6922,-18.2103,5.45499,10.779
220,23.0811,23.0811,26.5863,-9.65765,9.00002
60,37.7923,37.7923,14.7936,-30.9941,6.94623
124,25.2013,25.2013,42.8384,-14.9005,-2.71673
258,34.4591,34.4591,-32.2627,-12.7101,6.15411
130,29.4932,29.4932,1.74986,-38.6612,5.18255
34,29.6676,29.6676,24.3274,0.25273,10.443
162,27.2615,27.2615,-4.40561,18.9449,10.4071
418,27.5262,27.5262,-5.97959,22.8455,9.02987
98,28.2954,28.2954,39.0305,-19.7545,-0.51127
18,22.7428,22.7428,-46.1159,-1.30845,-3.06437
274,25.5766,25.5766,-29.3456,-21.0842,6.20385
402,24.229,24.229,-8.63458,37.5967,-1.90067
82,24.0881,24.0881,-17.0761,17.4425,8.71198
338,27.1481,27.1481,17.4306,-9.07957,12.1864
50,23.3322,23.3322,25.2095,23.2448,5.25948
306,28.2791,28.2791,-24.5048,4.10941,8.72036
242,27.1565,27.1565,-1.20832,-5.7656,13.9781
266,29.1033,29.1033,32.7456,12.4949,5.57167
138,23.4951,23.4951,31.0829,-27.4036,2.86388
394,27.8255,27.8255,1.3716,13.8224,11.9217
74,25.3016,25.3016,18.6099,-0.359899,12.1238
202,19.3372,19.3372,11.4185,-11.1111,13.1913
42,30.0056,30.0056,13.4393,-0.155937,12.974
106,29.5705,29.5705,-10.9957,16.4459,10.2556
362,26.9419,26.9419,-14.2826,-3.82644,12.8766
90,24.8888,24.8888,19.215,-36.4929,4.41015
346,46.7792,46.7792,-17.557,-35.2961,6.31293
218,21.5098,21.5098,-38.346,22.3602,-4.29875
58,23.9789,23.9789,-27.3124,21.355,2.20996
186,20.0562,20.0562,-44.2958,-11.384,-3.07201
442,23.1545,23.1545,-18.0425,36.777,-3.85429
250,32.6454,32.6454,5.79651,37.3575,-0.845188
6,18.6933,18.6933,-3.44016,10.9771,12.2855
262,21.6513,21.6513,14.2113,8.43512,12.0901
70,27.0202,27.0202,44.1223,17.0601,-2.61582
198,29.4318,29.4318,-42.132,-17.0721,-2.76841
278,29.698,29.698,33.0668,31.4015,-3.61372
86,44.8616,44.8616,1.17085,-10.8695,13.7831
214,28.3838,28.3838,29.115,10.7654,7.38065
182,30.3062,30.3062,29.2867,3.78131,8.29773
438,22.4718,22.4718,-27.3057,31.9705,-4.49729
374,30.5836,30.5836,21.5381,21.125,7.12433
246,26.7956,26.7956,-34.3485,-18.7209,3.41968
270,30.2067,30.2067,14.7711,27.5996,5.51834
398,38.3127,38.3127,-8.77298,10.9303,11.7056
78,42.0186,42.0186,-0.992988,-29.4492,10.2029
334,34.7153,34.7153,17.9447,-23.7474,8.88289
46,31.244,31.244,14.3873,30.9992,3.22892
302,44.9731,44.9731,-23.9358,-18.6167,9.52764
174,28.6981,28.6981,-46.9916,4.92637,-3.41543
430,20.4924,20.4924,-4.01994,-13.7318,13.8331
366,24.6806,24.6806,22.4441,-9.37271,10.709
94,43.3329,43.3329,20.1674,10.0127,10.3097
350,28.9505,28.9505,-14.5541,10.4679,10.8719
62,43.5729,43.5729,-25.4171,-25.8929,6.8729
190,22.4844,22.4844,10.7129,-37.2583,5.10769
446,13.169,13.169,-35.7464,24.4637,-3.99677
254,27.9414,27.9414,28.9027,22.2345,4.489
257,28.479,28.479,13.3169,-14.3748,12.465
129,27.0797,27.0797,4.14982,-41.2729,3.65934
385,25.0305,25.0305,38.409,-3.95931,3.49569
65,25.3194,25.3194,16.1081,20.123,8.71862
321,21.6202,21.6202,35.211,-18.764,2.29627
33,32.8729,32.8729,-1.91287,-20.3482,12.8991
417,18.5591,18.5591,-7.87373,4.05879,12.9485
97,31.6312,31.6312,-11.7693,-43.8361,1.10209
225,20.9552,20.9552,-36.015,-8.03053,4.10996
273,21.1974,21.1974,13.9804,36.5876,-1.41859
401,33.7633,33.7633,-8.09237,32.5428,2.86004
337,33.3703,33.3703,-18.1067,-16.0426,11.858
305,22.583,22.583,-24.8382,-10.9819,10.0213
177,38.6047,38.6047,41.9339,22.183,-2.67773
433,19.0752,19.0752,26.2305,-31.7834,4.03082
113,26.9359,26.9359,21.7104,31.8142,0.853369
241,24.222,24.222,39.7415,-8.93722,1.53491
9,30.8255,30.8255,6.18921,-26.3249,10.4808
265,21.3912,21.3912,-1.24164,6.9152,13.0047
73,38.9356,38.9356,-18.424,21.2313,6.96371
329,31.7421,31.7421,35.8868,-9.29501,4.34717
201,35.9898,35.9898,-42.5747,6.99982,-1.65229
457,45.5939,45.5939,-24.454,-39.0531,0.0692426
41,27.9702,27.9702,-32.0184,11.5939,2.79564
297,16.1329,16.1329,29.5285,33.1007,-3.26305
105,23.9323,23.9323,-9.45116,-3.40841,13.4525
361,37.0382,37.0382,-14.0877,-8.92488,13.0655
233,43.9954,43.9954,3.42841,28.249,6.30097
281,31.7261,31.7261,-29.8218,24.2994,-0.841954
153,45.1435,45.1435,32.1157,-6.70557,6.86478
409,39.1394,39.1394,0.158786,24.2715,8.57863
345,15.7814,15.7814,19.589,36.8126,-2.79695
217,25.6183,25.6183,-38.5271,9.13251,-0.186878
313,31.1835,31.1835,5.88365,3.21898,13.4115
377,26.9292,26.9292,-11.847,-12.3066,13.4419
249,35.1924,35.1924,25.3643,10.2726,8.81752
261,36.7944,36.7944,33.7421,5.84892,6.01984
389,40.5479,40.5479,38.77,0.955025,3.28562
325,19.2255,19.2255,-21.9807,15.796,7.265
165,31.1655,31.1655,8.14659,29.8434,4.92594
229,42.7835,42.7835,24.2039,-4.58339,10.3471
21,28.3166,28.3166,24.0331,-29.8059,4.92212
277,32.1297,32.1297,-29.155,2.0585,6.73139
149,29.7466,29.7466,6.80908,-14.4305,13.121
341,31.4811,31.4811,17.1298,4.31241,12.0373
213,19.0454,19.0454,-38.3665,-7.98054,2.10956
309,29.6094,29.6094,-23.6034,24.1487,3.18383
13,26.6819,26.6819,-4.24774,14.9318,11.433
269,33.5083,33.5083,34.152,17.27,3.9834
397,34.2478,34.2478,39.6916,17.3191,0.98681
333,36.5525,36.5525,-17.6427,-41.8592,1.29444
205,28.6197,28.6197,-42.5748,18.6001,-4.6383
45,32.5187,32.5187,12.98,17.5875,10.0139
429,45.026,45.026,7.48484,-7.66597,13.6071
365,38.0735,38.0735,-15.0464,30.8342,2.81636
237,30.4616,30.4616,3.79637,33.6178,2.38444
285,44.9895,44.9895,-2.30676,33.9103,2.20353
157,48.4681,48.4681,31.5087,-1.07996,7.45947
413,34.2679,34.2679,-6.55243,-33.9561,8.70049
221,30.2386,30.2386,-1.9117,-35.2102,7.64289
61,45.1852,45.1852,27.3816,29.3895,0.847408
317,32.4428,32.4428,35.0748,-24.1883,1.3804
189,27.3802,27.3802,-42.6613,0.951317,-1.10463
125,28.5168,28.5168,2.83877,-45.1145,1.5364
381,23.5118,23.5118,-11.9375,6.76871,11.9649
3,37.2388,37.2388,3.49967,-33.4732,7.92237
259,36.5022,36.5022,-32.2512,-6.53524,6.30387
387,32.3813,32.3813,-12.2475,35.9036,-1.16117
323,39.0702,39.0702,-20.8881,-11.1896,11.3008
35,39.0866,39.0866,32.2262,-15.759,4.8327
291,26.1937,26.1937,17.1078,-34.2779,5.23543
419,34.8903,34.8903,-6.9217,27.7138,6.62948
99,31.8252,31.8252,-11.5124,-36.578,7.07631
275,30.0738,30.0738,-27.8607,-10.8085,8.62639
147,32.5877,32.5877,8.56378,-19.2627,12.1613
83,27.2282,27.2282,-16.9398,33.4666,-0.221428
339,30.1629,30.1629,-17.887,12.5975,9.58863
211,27.4562,27.4562,-39.1345,-23.4443,-2.36039
307,26.7366,26.7366,-22.46,9.8405,8.6186
11,29.7015,29.7015,9.46374,-1.41293,13.4098
267,38.0767,38.0767,27.1866,17.0318,6.74436
395,36.3532,36.3532,37.8666,11.6159,3.1163
75,26.7417,26.7417,-20.1703,26.318,3.92758
203,25.5854,25.5854,-41.538,13.3765,-2.54744
43,38.125,38.125,-31.1235,17.5051,1.3849
107,22.3672,22.3672,20.8593,-25.6639,7.24139
363,25.8104,25.8104,20.6763,-16.3433,10.0645
27,47.4381,47.4381,9.52608,7.4094,12.7202
283,22.1973,22.1973,-2.94089,29.3959,5.82158
155,33.0245,33.0245,3.49816,-3.11064,13.8349
411,26.2704,26.2704,-6.10431,-45.2285,0.658448
91,26.7114,26.7114,-14.2469,-17.9508,12.7193
59,34.7902,34.7902,-25.4215,29.2328,-1.17981
187,21.8001,21.8001,-44.5739,-6.06703,-2.44492
379,29.5767,29.5767,-11.6795,1.68155,12.7082
251,18.3347,18.3347,-1.95557,0.0939776,13.7137
7,20.6946,20.6946,8.47432,-35.8627,6.03795
263,36.4779,36.4779,-31.8167,27.8609,-4.14018
135,25.9826,25.9826,3.79514,-23.0585,11.806
391,27.3713,27.3713,38.3591,6.0963,3.42364
