Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
768,1,39.246,-35.4965,-21.9576,1.44936
640,0,36.2075,-17.2421,23.6594,7.46737
544,1,24.1551,-27.2039,-39.7049,2.96515
608,1,23.6253,33.436,7.68835,5.41031
736,0,26.5993,-4.08213,2.04746,15.2899
480,1,29.4465,-23.2383,24.7741,4.68732
656,0,32.7572,12.7058,-10.3642,15.6752
592,0,30.5936,7.17063,-38.574,4.9208
720,0,26.2818,3.5590800000000002,28.7212,6.897410000000001
560,0,34.9926,19.7223,14.2283,9.75962
776,0,21.7325,1.36245,-30.3534,10.4877
584,0,28.5689,-24.8046,13.1496,7.51784
712,0,27.2327,-7.01089,-7.40803,15.5579
744,0,26.6458,21.8976,-29.6249,4.948
488,0,29.3972,-21.4861,-17.279,11.417
664,0,36.5703,-10.2643,-22.7877,12.4173
600,0,32.0958,-21.9145,4.8724,11.11
728,1,52.3119,-4.86083,-48.1353,2.26586
472,1,30.8261,-27.1978,22.276999999999997,3.24575
568,0,22.1426,5.35504,-29.4823,10.2468
632,0,26.1831,-17.1584,-34.8515,8.919319999999999
504,1,36.5934,13.8265,-42.6901,-1.69213
516,0,36.4249,3.6808300000000003,-35.3135,7.6771
772,0,38.2282,22.0284,-13.3764,13.2341
580,0,32.5615,-24.2703,-33.0964,6.72496
708,0,39.2454,-5.79286,-39.4059,8.12507
660,0,32.2708,-30.4554,-25.4716,4.92384
596,0,20.3424,8.00328,3.09077,15.0616
564,0,38.6877,1.1517,12.2831,13.46
692,0,35.9207,23.3843,15.5227,7.65066
756,1,49.3169,-39.4065,-4.692880000000001,-0.19108699999999998
500,0,16.416,10.8689,22.2921,9.441180000000001
524,0,46.5612,15.7336,-14.7209,14.4304
780,0,26.4041,32.488,-17.632,5.6782699999999995
652,0,28.1844,-13.0822,-27.051,11.2978
716,0,40.6048,31.5438,-8.90925,8.95836
684,0,26.366,-9.61992,-44.5509,6.23666
620,0,19.6047,-18.2298,18.7095,8.99033
492,0,31.818,24.7564,-1.74648,12.0604
540,0,33.6003,-5.20481,-15.3716,14.9491
668,0,23.7252,-11.2507,5.56485,13.7578
732,0,29.6755,-2.78767,-31.0944,10.6556
572,0,39.8604,4.71243,6.53441,14.5629
700,1,35.5792,15.6508,26.4171,5.144369999999999
636,0,30.2154,-16.1912,-8.85103,13.9963
764,0,41.0361,-29.2268,10.145,5.73854
514,0,27.8933,1.48688,-44.0888,3.23818
770,0,29.5864,-35.5,-0.6018899999999999,3.52375
674,0,42.571999999999996,-31.2803,3.3091800000000005,6.00839
482,1,45.3012,36.4248,-6.635489999999999,5.03815
786,0,40.9791,-33.7582,-6.42486,5.385269999999999
658,0,16.5635,12.5682,5.10382,14.3799
466,1,26.7807,22.7604,22.1506,5.095280000000001
562,1,16.7876,-32.4553,-31.005,1.35419
626,0,26.8372,9.34055,-16.9102,14.7732
778,0,31.3943,0.26764099999999996,-17.7404,14.5577
650,0,33.9783,28.3759,-22.2204,6.166919999999999
586,0,33.7411,-23.3003,19.3003,6.673439999999999
714,0,30.4483,-6.4196,14.1447,12.8391
554,0,26.4902,-1.58503,30.0489,6.73508
490,0,25.2869,7.34266,20.5583,10.937000000000001
666,0,32.409,-12.475999999999999,-3.06929,14.5178
602,0,15.1074,9.14687,28.579,5.9362699999999995
570,0,23.8477,-25.8929,-36.832,4.9574
698,0,33.0374,14.3662,12.8883,12.0907
634,0,40.566,-17.1881,-21.6452,11.5413
506,0,24.4634,-14.1438,20.1109,9.7593
518,1,45.992,37.5866,-16.5113,0.825574
774,1,52.928000000000004,32.0513,-23.2532,1.95428
582,1,41.8903,35.5565,-12.8493,4.68133
710,0,32.2147,-7.528910000000001,-27.8873,11.669
614,0,29.8997,-19.4788,-27.17,9.8798
486,0,38.7603,8.51701,-7.4044300000000005,16.1378
534,1,24.9886,2.05324,32.6743,4.18095
790,0,25.7153,-37.7053,-10.3531,1.98838
598,0,35.4543,7.44525,13.446,13.1348
470,0,28.2926,-25.6488,6.8994,8.84568
694,0,38.2563,-8.04438,-0.235172,15.115
758,0,41.2071,-0.4643,-12.2899,15.6236
654,0,34.0815,-13.9227,14.8313,11.3904
718,0,39.0007,30.2586,-2.7331,9.45477
558,1,36.8414,0.106208,-48.3888,0.11892799999999999
686,0,58.0935,16.4982,-32.5044,5.34213
494,1,42.8279,-19.5956,-50.6019,0.0743056
670,0,36.3434,-30.824,-13.9356,6.95373
606,1,19.7522,32.5103,5.3554,6.6479
734,0,25.8719,-2.83429,-21.6465,13.5189
478,0,36.9627,-25.4324,-12.1385,10.3374
638,0,32.5837,-15.9918,8.22965,12.1717
766,1,33.5595,-29.0975,16.7767,3.8342699999999996
510,1,23.4656,28.421,12.2543,6.78499
513,0,22.5738,-11.2883,11.3163,12.7894
769,0,24.3207,21.3377,-22.7317,10.0647
641,0,33.944,-17.1724,28.2864,5.54407
545,1,33.0802,-30.4306,-34.5741,1.98206
673,1,45.6628,-12.2935,32.4115,4.169630000000001
737,1,38.5967,-27.2945,-43.4061,0.78397
529,0,35.5213,29.8402,-15.0908,8.97202
785,0,44.3311,-34.3427,-14.5832,4.21277
657,0,29.359,14.4441,-4.177309999999999,15.3771
593,0,26.9798,7.11477,-25.901999999999997,11.7406
561,0,27.2156,19.0787,20.9667,7.002260000000001
625,0,33.792,10.3619,-23.004,12.4646
753,1,51.5971,-38.806999999999995,-17.5615,-0.542143
521,0,19.4373,-9.87981,-14.9388,14.6554
777,0,36.8881,20.3999,3.18396,12.7127
713,0,29.4672,-7.15959,7.270989999999999,14.1718
553,0,34.9026,-2.81328,-4.74563,15.7363
617,0,41.0227,-18.1628,-4.32428,13.34
489,0,46.8231,-22.1412,-0.902051,11.6498
665,0,29.255,-9.8594,-9.74058,15.2634
601,0,14.7418,-21.6921,15.2592,8.76935
729,0,18.8183,-4.716559999999999,-42.9001,6.19549
697,0,28.415,14.913,1.9391,14.6452
