,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5286666666666667
train tissue 1,0.0,50.000000000000014,0.0,0.4482758620689658
train tissue 2,0.0,49.999999999999986,0.0,0.6452991452991452
train tissue 3,0.0,50.0,0.0,0.4581818181818182
train tissue 4,0.0,49.999999999999986,0.0,0.5967885816235502
train tissue 5,0.0,49.999999999999986,0.0,0.6584967320261438
train tissue 6,0.0,50.0,0.0,0.5775401069518719
train tissue 7,0.0,50.00000000000002,0.0,0.4482758620689657
train tissue 8,0.0,50.00000000000002,0.0,0.47123623011015897
train tissue 9,0.0,50.000000000000014,0.0,0.772630078403421
train tissue 10,0.0,50.0,0.0,0.48615384615384616
train tissue 11,0.0,50.000000000000014,0.0,0.49968253968253934
train tissue 12,0.0,50.0,0.0,0.5400326797385621
train tissue 13,0.0,50.0,0.0,0.6056497175141243
train tissue 14,0.0,49.999999999999986,0.0,0.5839506172839505
train tissue 15,0.0,50.000000000000014,0.0,0.5311554748941316
train tissue 16,0.0,49.999999999999986,0.0,0.4494949494949492
train tissue 17,0.0,50.00000000000002,0.0,0.6161616161616166
train tissue 18,0.0,50.000000000000014,0.0,0.5317460317460316
train mean,0.0,50.0,0.0,0.5499693976879189
train std,0.0,1.3735440048751868e-14,0.0,0.08437830277764004
test tissue 0,0.0,49.999999999999986,0.0,0.5209692451071765
test tissue 1,0.0,50.0,0.0,0.5178907721280601
test tissue 2,0.0,49.99999999999999,0.0,0.4247491638795985
test tissue 3,0.0,50.0,0.0,0.6551724137931035
test tissue 4,0.0,49.999999999999986,0.0,0.5123076923076921
test tissue 5,0.0,49.99999999999999,0.0,0.33082706766917286
test tissue 6,0.0,50.00000000000002,0.0,0.45479641131815063
test tissue 7,0.0,50.000000000000036,0.0,0.4782608695652175
test mean,0.0,50.0,0.0,0.48687170447102146
test std,0.0,1.6663704229186144e-14,0.0,0.08689724729821771
