,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5733333333333335
train tissue 1,0.0,50.000000000000036,0.0,0.46266666666666684
train tissue 2,0.0,49.999999999999986,0.0,0.42376373626373587
train tissue 3,0.0,50.000000000000036,0.0,0.40683962264150975
train tissue 4,0.0,50.00000000000004,0.0,0.5040322580645165
train tissue 5,0.0,49.99999999999999,0.0,0.43492063492063493
train tissue 6,0.0,50.0,0.0,0.4763719512195122
train tissue 7,0.0,50.000000000000014,0.0,0.5423611111111115
train tissue 8,0.0,49.99999999999999,0.0,0.5782828282828281
train tissue 9,0.0,50.00000000000002,0.0,0.6090277777777781
train tissue 10,0.0,50.00000000000004,0.0,0.46962962962962995
train tissue 11,0.0,50.000000000000014,0.0,0.5904761904761908
train tissue 12,0.0,49.999999999999986,0.0,0.6358024691358022
train tissue 13,0.0,49.999999999999986,0.0,0.5445804195804193
train tissue 14,0.0,49.999999999999986,0.0,0.5968899521531098
train tissue 15,0.0,50.000000000000014,0.0,0.5196687370600416
train tissue 16,0.0,50.00000000000002,0.0,0.6861413043478262
train tissue 17,0.0,49.99999999999997,0.0,0.41069100391134233
train tissue 18,0.0,50.000000000000014,0.0,0.4848931466470154
train mean,0.0,50.00000000000001,0.0,0.5237038301696318
train std,0.0,2.1128469759191495e-14,0.0,0.07859685756632452
test tissue 0,0.0,50.000000000000014,0.0,0.5454545454545452
test tissue 1,0.0,50.00000000000002,0.0,0.5252747252747254
test tissue 2,0.0,49.999999999999986,0.0,0.4237588652482266
test tissue 3,0.0,49.999999999999986,0.0,0.6814814814814814
test tissue 4,0.0,50.000000000000014,0.0,0.5890603085553998
test tissue 5,0.0,49.999999999999986,0.0,0.5197132616487458
test tissue 6,0.0,49.99999999999999,0.0,0.5310734463276835
test tissue 7,0.0,49.999999999999986,0.0,0.46952104499274294
test mean,0.0,50.0,0.0,0.5356672098729438
test std,0.0,1.464821375527116e-14,0.0,0.0720163560571549
