,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5286,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5486
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5345,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5394
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5352,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5321
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5443,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4937
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5378,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5195
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.54,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4948
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5367,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5213
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
