,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5286,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5486
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5345,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5394
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5352,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5321
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5443,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4937
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5378,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5195
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.54,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4948
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5367,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5213
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
test mean,16.66666666666667,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333335,0.0,0.0,0.5402456802346047,16.666666666666664,49.99999999999999,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5404619391248957
test std,1.351604890680637e-14,3.795011065811927e-14,0.0,0.0,4.610610094765734e-15,1.1454257908601401e-14,3.601001599837602e-14,0.0,0.0,0.03570711945541691,9.230220894641107e-15,2.6467120807451997e-14,0.0,0.0,9.39959687352353e-15,7.377764055609925e-15,2.2748467065386707e-14,0.0,0.0,0.0600330313605374
