,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.40027322404371546
train tissue 1,0.0,50.00000000000002,0.0,0.5740740740740743
train tissue 2,0.0,50.000000000000014,0.0,0.6272321428571431
train tissue 3,0.0,50.000000000000036,0.0,0.5943396226415096
train tissue 4,0.0,50.0,0.0,0.5134350036310822
train tissue 5,0.0,50.000000000000014,0.0,0.5557275541795668
train tissue 6,0.0,50.0,0.0,0.4702093397745569
train tissue 7,0.0,50.000000000000014,0.0,0.5074839629365646
train tissue 8,0.0,49.99999999999999,0.0,0.39687848383500557
train tissue 9,0.0,49.999999999999986,0.0,0.4901694915254237
train tissue 10,0.0,49.999999999999986,0.0,0.5517543859649123
train tissue 11,0.0,50.000000000000014,0.0,0.3879598662207355
train tissue 12,0.0,49.999999999999986,0.0,0.4618181818181818
train tissue 13,0.0,50.0,0.0,0.5139751552795029
train tissue 14,0.0,50.000000000000014,0.0,0.41755319148936193
train tissue 15,0.0,50.0,0.0,0.4360795454545455
train tissue 16,0.0,50.00000000000002,0.0,0.376358695652174
train tissue 17,0.0,50.00000000000002,0.0,0.5666666666666668
train tissue 18,0.0,50.0,0.0,0.695438596491228
train mean,0.0,50.0,0.0,0.5019698518176817
train std,0.0,1.5378302753758526e-14,0.0,0.0861769050099682
test tissue 0,0.0,49.999999999999986,0.0,0.42874396135265713
test tissue 1,0.0,50.000000000000014,0.0,0.505769230769231
test tissue 2,0.0,50.00000000000002,0.0,0.5552631578947368
test tissue 3,0.0,50.0,0.0,0.49112426035502965
test tissue 4,0.0,50.0,0.0,0.43609022556390964
test tissue 5,0.0,49.99999999999999,0.0,0.4802259887005647
test tissue 6,0.0,49.99999999999998,0.0,0.5267857142857143
test tissue 7,0.0,49.99999999999997,0.0,0.5701754385964909
test mean,0.0,50.0,0.0,0.49927224718979185
test std,0.0,1.6473255640462455e-14,0.0,0.047901987057232254
