,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5659,0.0,50.0,0.0,0.4898
split 1,0.0,50.0,0.0,0.5427,0.0,50.0,0.0,0.5368
split 2,0.0,50.0,0.0,0.5563,0.0,50.0,0.0,0.4937
split 3,0.0,50.0,0.0,0.5361,0.0,50.0,0.0,0.5434
split 4,0.0,50.0,0.0,0.5478,0.0,50.0,0.0,0.4596
split 5,0.0,50.0,0.0,0.5512,0.0,50.0,0.0,0.4747
mean,0.0,50.0,0.0,0.55,0.0,50.0,0.0,0.4997
std,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0307
test mean,0.0,50.0,0.0,0.5229332185767538,0.0,49.99999999999999,0.0,0.4267419850085494
test std,0.0,1.6054591898650453e-14,0.0,0.08675676895872127,0.0,1.7222418539888655e-14,0.0,0.08050726392277724
