,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6257,0.0,50.0,0.0,0.5263
split 1,0.0,50.0,0.0,0.6032,0.0,50.0,0.0,0.5122
split 2,0.0,50.0,0.0,0.595,0.0,50.0,0.0,0.5248
split 3,0.0,50.0,0.0,0.5805,0.0,50.0,0.0,0.5819
split 4,0.0,50.0,0.0,0.6153,0.0,50.0,0.0,0.4751
split 5,0.0,50.0,0.0,0.6,0.0,50.0,0.0,0.4542
mean,0.0,50.0,0.0,0.6033,0.0,50.0,0.0,0.5124
std,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0407
test mean,0.0,50.0,0.0,0.5978730560206987,0.0,50.000000000000014,0.0,0.5481092609806723
test std,0.0,1.363836858469928e-14,0.0,0.06639798648365958,0.0,2.086746797486457e-14,0.0,0.09686204443778962
