,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.6818181818181822
train tissue 1,0.0,49.999999999999986,0.0,0.6422413793103449
train tissue 2,0.0,50.0,0.0,0.689732142857143
train tissue 3,0.0,50.000000000000014,0.0,0.6357142857142858
train tissue 4,0.0,50.00000000000002,0.0,0.6379446640316206
train tissue 5,0.0,50.000000000000014,0.0,0.5384615384615388
train tissue 6,0.0,50.0,0.0,0.45879120879120905
train tissue 7,0.0,50.00000000000002,0.0,0.5915894511760512
train tissue 8,0.0,49.999999999999986,0.0,0.714912280701754
train tissue 9,0.0,50.0,0.0,0.5718749999999999
train tissue 10,0.0,50.00000000000002,0.0,0.4705459770114942
train tissue 11,0.0,50.000000000000014,0.0,0.5688585607940448
train tissue 12,0.0,49.999999999999986,0.0,0.5471698113207548
train tissue 13,0.0,50.0,0.0,0.462063086104007
train tissue 14,0.0,50.00000000000002,0.0,0.5204603580562661
train tissue 15,0.0,50.00000000000002,0.0,0.5626373626373626
train tissue 16,0.0,49.999999999999986,0.0,0.54160125588697
train tissue 17,0.0,50.0,0.0,0.4551192145862553
train tissue 18,0.0,50.0,0.0,0.6372549019607844
train mean,0.0,50.00000000000001,0.0,0.5751995084852668
train std,0.0,1.3540601241132825e-14,0.0,0.07894369740725508
test tissue 0,0.0,49.99999999999999,0.0,0.5189520624303237
test tissue 1,0.0,50.000000000000014,0.0,0.39215686274509826
test tissue 2,0.0,50.0,0.0,0.607575757575758
test tissue 3,0.0,50.00000000000002,0.0,0.5758620689655172
test tissue 4,0.0,49.999999999999964,0.0,0.4517601043024767
test tissue 5,0.0,49.99999999999999,0.0,0.6270114942528736
test tissue 6,0.0,50.000000000000014,0.0,0.3877797943133695
test tissue 7,0.0,50.0,0.0,0.44148148148148153
test mean,0.0,50.0,0.0,0.5003224532583623
test std,0.0,1.6663704229186144e-14,0.0,0.08929787723082118
