,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5273,0.0,50.0,0.0,0.5372
split 1,0.0,50.0,0.0,0.5294,0.0,50.0,0.0,0.5083
split 2,0.0,50.0,0.0,0.569,0.0,50.0,0.0,0.4926
split 3,0.0,50.0,0.0,0.5328,0.0,50.0,0.0,0.4935
split 4,0.0,50.0,0.0,0.5409,0.0,50.0,0.0,0.4771
split 5,0.0,50.0,0.0,0.5398,0.0,50.0,0.0,0.5097
mean,0.0,50.0,0.0,0.5399,0.0,50.0,0.0,0.5031
std,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0188
test mean,0.0,50.0,0.0,0.5426126213874821,0.0,50.000000000000014,0.0,0.5268752898706696
test std,0.0,1.6054591898650453e-14,0.0,0.06401665364364495,0.0,1.879919374704706e-14,0.0,0.02780112288956816
