,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6077,0.0,50.0,0.0,0.4251
split 1,0.0,50.0,0.0,0.5807,0.0,50.0,0.0,0.4876
split 2,0.0,50.0,0.0,0.5876,0.0,50.0,0.0,0.4621
split 3,0.0,50.0,0.0,0.5778,0.0,50.0,0.0,0.5184
split 4,0.0,50.0,0.0,0.5863,0.0,50.0,0.0,0.5439
split 5,0.0,50.0,0.0,0.5826,0.0,50.0,0.0,0.4917
mean,0.0,50.0,0.0,0.5871,0.0,50.0,0.0,0.4881
std,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0381
