,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5636363636363638
train tissue 1,0.0,50.000000000000014,0.0,0.513661202185792
train tissue 2,0.0,50.0,0.0,0.6311858076563959
train tissue 3,0.0,50.0,0.0,0.551039697542533
train tissue 4,0.0,49.99999999999997,0.0,0.5602140945584296
train tissue 5,0.0,50.000000000000014,0.0,0.5959752321981425
train tissue 6,0.0,50.0,0.0,0.5418894830659539
train tissue 7,0.0,50.000000000000014,0.0,0.4963343108504402
train tissue 8,0.0,50.000000000000014,0.0,0.6117647058823531
train tissue 9,0.0,50.0,0.0,0.5695312499999999
train tissue 10,0.0,49.999999999999986,0.0,0.48070175438596485
train tissue 11,0.0,50.0,0.0,0.626031746031746
train tissue 12,0.0,50.00000000000002,0.0,0.5622188905547227
train tissue 13,0.0,50.000000000000014,0.0,0.5799842395587076
train tissue 14,0.0,50.000000000000014,0.0,0.5206521739130436
train tissue 15,0.0,50.0,0.0,0.5655994978028875
train tissue 16,0.0,49.99999999999999,0.0,0.6666666666666665
train tissue 17,0.0,50.0,0.0,0.5701262272089762
train tissue 18,0.0,49.999999999999986,0.0,0.5924834193072954
train mean,0.0,50.0,0.0,0.5684050927898113
train std,0.0,1.2835395288270501e-14,0.0,0.04564147700358149
test tissue 0,0.0,50.0,0.0,0.5177073625349491
test tissue 1,0.0,50.000000000000014,0.0,0.5100069013112494
test tissue 2,0.0,50.000000000000014,0.0,0.571764705882353
test tissue 3,0.0,50.0,0.0,0.49553571428571436
test tissue 4,0.0,49.999999999999986,0.0,0.4893483709273181
test tissue 5,0.0,50.0,0.0,0.5476190476190479
test tissue 6,0.0,50.00000000000002,0.0,0.41220657276995354
test tissue 7,0.0,49.999999999999986,0.0,0.6896551724137928
test mean,0.0,50.0,0.0,0.5292304809680473
test std,0.0,1.2560739669470201e-14,0.0,0.07483834634086302
