,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,30.87,36.95,44.08,11.58,35.42,37.66,37.05,33.98,41.96,0.5231,23.53,20.91,48.95,0.74,34.21,31.69,36.11,33.97,25.0,0.5109
split 1,34.9,41.25,43.85,19.6,37.47,37.84,37.04,37.49,39.0,0.5483,31.03,37.17,33.92,22.02,31.94,31.55,31.81,34.94,27.91,0.4854
split 2,28.74,36.05,46.06,4.11,35.41,35.8,37.29,34.53,35.59,0.5321,24.84,28.33,44.19,1.98,32.15,34.56,31.29,32.39,40.0,0.4983
split 3,33.45,37.58,44.51,18.26,36.49,37.12,38.92,35.01,37.43,0.5387,31.45,37.35,45.16,11.84,35.73,35.12,36.36,35.65,33.33,0.5082
split 4,43.02,50.39,47.24,31.43,44.21,43.81,45.25,44.27,41.91,0.6301,30.02,30.86,31.67,27.52,30.27,31.37,28.65,28.65,36.81,0.4694
mean,34.2,40.44,45.15,17.0,37.8,38.45,39.11,37.06,39.18,0.5545,28.17,30.93,40.78,12.82,32.86,32.86,32.84,33.12,32.61,0.4944
std,4.89,5.28,1.3,9.08,3.29,2.78,3.15,3.8,2.5,0.0387,3.32,6.12,6.75,10.63,1.9,1.63,2.97,2.49,5.53,0.0154
