,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6008,0.0,50.0,0.0,0.5411
split 1,2.07,50.41,81.87,0.5408,0.0,48.38,0.0,0.4329
split 2,0.0,50.0,0.0,0.5955,0.0,50.0,0.0,0.4723
split 3,0.0,50.0,0.0,0.5528,0.0,50.0,0.0,0.567
split 4,0.0,50.0,0.0,0.5768,0.0,50.0,0.0,0.5629
split 5,0.0,50.0,0.0,0.558,0.0,50.0,0.0,0.6205
mean,0.35,50.07,13.64,0.5708,0.0,49.73,0.0,0.5328
std,0.77,0.15,30.51,0.0221,0.0,0.6,0.0,0.0626
