,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5733,0.0,50.0,0.0,0.5592
split 1,0.0,50.0,0.0,0.5548,0.0,50.0,0.0,0.5914
split 2,0.0,50.0,0.0,0.5695,0.0,50.0,0.0,0.4884
split 3,0.0,50.0,0.0,0.5621,0.0,50.0,0.0,0.5697
split 4,0.0,50.0,0.0,0.5438,0.0,50.0,0.0,0.6203
split 5,0.0,50.0,0.0,0.5673,0.0,50.0,0.0,0.4388
mean,0.0,50.0,0.0,0.5618,0.0,50.0,0.0,0.5447
std,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0621
test mean,0.0,50.0,0.0,0.5697297118313782,0.0,50.0,0.0,0.5004442657550678
test std,0.0,1.5378302753758526e-14,0.0,0.08715176271300387,0.0,1.6473255640462455e-14,0.0,0.0929135961196107
