plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_div_cell,clustering coefficient_div_cell,information centrality_div_cell,betweenness centrality_div_cell,eigenvector centrality_div_cell,page rank_div_cell,katz centrality_div_cell,current flow betweenness centrality_div_cell,communicability betweenness centrality_div_cell,load centrality_div_cell,harmonic centrality_div_cell,size on 2 neighborhood_div_cell,estrada index on 2 neighborhood_div_cell,abs graph density on 2 neighborhood_div_cell,rel graph density on 2 neighborhood_div_cell,avg path length on 2 neighborhood_div_cell,algebraic connectivity on 2 neighborhood_div_cell,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P2,0,63,80,0.1948419089334605,0.22303496598492054,0.00017632579106807792,0.038907594463150015,0.08457841711908895,0.004084124232221503,0.07000181235001794,0.059344749856854014,0.046834467265845996,0.038907594463150015,1786.974239224091,48.0,256.3344888629689,0.20779220779220778,4.363636363636363,0.06958903796339107,0.017770369854231926,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.05080400559905157,0.11732096283340732,-1.0989695640651595e-05,-0.1483862190932898,0.04118401304294696,-0.0011405173251709455,-0.023089017416787774,-0.04386090376896518,-0.09604139544912688,-0.1483862190932898,-268.23823400755236,-8.0,-56.29474157592006,0.004893657067570084,-0.30303030303030365,0.0037366714018168823,-0.0026516343264050522
P2,0,63,259,0.17419447061679896,0.20414962227708924,0.00015990762061720936,0.0724075774580825,0.014864166447588891,0.0038094700433590496,0.06969345832508937,0.052081056646712684,0.047269494580919946,0.0724075774580825,1814.972724912337,49.0,259.97248096188287,0.2121212121212121,4.454545454545454,0.06789671247251094,0.018130386049285272,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.07145144391571312,0.09843561912557602,-2.740786609152016e-05,-0.11488623609835731,-0.028530237628553102,-0.001415171514033399,-0.023397371441716344,-0.05112459697910651,-0.09560636813405293,-0.11488623609835731,-240.23974831930627,-7.0,-52.65674947700609,0.009222661396574405,-0.21212121212121282,0.0020443459109367595,-0.002291618131351706
P2,0,63,275,0.18538640183752023,0.2059307711675239,0.0001637874590243451,0.02645988504574363,0.014068289224668571,0.004176260682777757,0.06991872736247771,0.05757713115114865,0.05455005675423891,0.02645988504574363,1857.474073651916,48.0,255.02078514051905,0.20779220779220778,4.363636363636363,0.06402054268644161,0.01752957052327739,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.06025951269499186,0.10021676801601068,-2.3528027684384417e-05,-0.1608339285106962,-0.02932611485147342,-0.0010483808746146912,-0.023172102404328,-0.045628522474670544,-0.08832580596073397,-0.1608339285106962,-197.73839957972746,-8.0,-57.6084452983699,0.004893657067570084,-0.30303030303030365,-0.0018318238751325738,-0.0028924336573595867
P2,0,63,277,0.1500869656555998,0.2552011756496218,0.00016069583158800482,0.07213549637792062,0.03011496326415674,0.003282092307911784,0.06524192195752786,0.04769760682739201,0.04580846440793707,0.07213549637792062,1776.8889321739107,48.0,254.8750591052155,0.20779220779220778,4.363636363636363,0.06943565782150725,0.01755500213062215,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.09555894887691227,0.14948717249810858,-2.66196551207247e-05,-0.1151583171785192,-0.013279440811985253,-0.0019425492494806644,-0.02784890780927786,-0.055508046798427184,-0.09706739830703581,-0.1151583171785192,-278.32354105773265,-8.0,-57.75417133367344,0.004893657067570084,-0.30303030303030365,0.0035832912599330635,-0.0028670020500148295
P2,0,63,305,0.12670467419947462,0.33280947946232825,0.0001506775170247356,0.0,0.014037781893979438,0.003038397652685437,0.05842125398702306,0.03684811262340896,0.0292177380736753,0.0,1777.5114201725262,40.0,208.2529592901916,0.23391812865497075,4.2105263157894735,0.05682237943206385,0.017971411631270588,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.11894124033303746,0.22709547631081503,-3.663796968399392e-05,-0.18729381355643981,-0.029356622182162555,-0.0021862439047070116,-0.034669575779782656,-0.06635754100241023,-0.11365812464129758,-0.18729381355643981,-277.70105305911716,-16.0,-104.37627114869736,0.031019577930333053,-0.4561403508771935,-0.009029987129510336,-0.0024505925493663906
P2,0,63,306,0.20024891738676903,0.22325437833654202,0.00017589261481999854,0.026697955990885282,0.06350475922223894,0.004143339206343351,0.07089801210817917,0.06405693130072376,0.06107338717660323,0.026697955990885282,1795.772205192317,50.0,265.6827471111132,0.1976284584980237,4.3478260869565215,0.07295210661623475,0.017596539690869058,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.04539699714574305,0.1175403751850288,-1.1422871888730973e-05,-0.16059585756555453,0.02011035514609695,-0.001081302351049098,-0.022192817658626546,-0.039148722325095434,-0.08180247553836964,-0.16059585756555453,-259.4402680393264,-6.0,-46.94648332777575,-0.005270092226613982,-0.31884057971014546,0.007099740054660561,-0.0028254644897679204
P2,0,63,323,0.16300580996738862,0.189154332098323,0.0001681204896183572,0.2031425364758698,0.027657996866248875,0.0037327527404464418,0.07099992221980746,0.05900917453278667,0.0714913977412143,0.2031425364758698,2010.3396303356537,50.0,265.6827471111142,0.1976284584980237,4.3478260869565215,0.06494143637838493,0.01695942360329617,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.08264010456512347,0.08344032894680978,-1.919499709037231e-05,0.015848722919429986,-0.015736407209893118,-0.0014918888169460067,-0.02209090754699826,-0.04419647909303252,-0.07138446497375858,0.015848722919429986,-44.872842895989606,-6.0,-46.94648332777473,-0.005270092226613982,-0.31884057971014546,-0.0009109301831892597,-0.003462580577340807
P2,0,63,324,0.1461877124490414,0.3801973904765356,0.0001613090374272378,0.0,0.05568653248589765,0.003178199616844982,0.05829672857592854,0.03947818714370553,0.022453588970417042,0.0,1648.7364840190492,40.0,208.25295929019188,0.23391812865497075,4.2105263157894735,0.06283781995167674,0.019346318294693934,0.24564591453251208,0.10571400315151322,0.00018731548670872952,0.18729381355643981,0.04339440407614199,0.0052246415573924485,0.09309082976680572,0.1032056536258192,0.14287586271497288,0.18729381355643981,2055.2124732316433,56.0,312.62923043888895,0.2028985507246377,4.666666666666667,0.06585236656157419,0.020422004180636978,-0.09945820208347067,0.2744833873250224,-2.6006449281491725e-05,-0.18729381355643981,0.01229212840975566,-0.0020464419405474667,-0.034794101190877176,-0.06372746648211366,-0.12042227374455583,-0.18729381355643981,-406.4759892125942,-16.0,-104.37627114869707,0.031019577930333053,-0.4561403508771935,-0.003014546609897445,-0.0010756858859430445
P2,0,73,75,0.19856672202617837,0.2207088544123425,0.00016087551947708997,0.01540659116416692,0.02467663415852518,0.00430726975613575,0.06747357626882736,0.05843418979869175,0.0380541688352201,0.01540659116416692,1519.2397948654268,46.0,231.7358587890162,0.21904761904761907,4.380952380952381,0.07439656355629211,0.021791460121726457,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,-0.0442663970327245,0.06012755099342995,-2.111309250163191e-05,-0.07557052001496445,-0.0407462590670474,-0.0005823805476419062,-0.01315253944197893,-0.029732376123407706,-0.05577545615942382,-0.07557052001496445,-172.41625812586653,-9.0,-57.65870904366082,0.019772256728778498,-0.20238095238095166,-0.005754869798190065,0.00024245973605687907
P2,0,73,82,0.19167954334433607,0.32087989994113436,0.0001736249044189172,0.005577662143318708,0.08816349374413801,0.0038321706623650194,0.06279940768074123,0.05399946163117008,0.03401209525462941,0.005577662143318708,1538.2072721419904,41.0,204.09192918955898,0.23976608187134504,4.315789473684211,0.0768341390942255,0.02522623277894056,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,-0.0511535757145668,0.1602985965222218,-8.363707559804693e-06,-0.08539944903581267,0.022740600518565426,-0.001057479641412637,-0.017826708030065058,-0.034167104290929375,-0.059817529740014516,-0.08539944903581267,-153.44878084930292,-14.0,-85.30263864311803,0.04049071955250447,-0.2675438596491224,-0.0033172942602566757,0.0036772323932709808
P2,0,73,308,0.23812326141418258,0.2024213859143765,0.00017489932071201492,0.05649083426861204,0.06010029423509813,0.004759877671130045,0.07431571231591899,0.06859773723980916,0.060441360637695174,0.05649083426861204,1594.5890293740686,49.0,257.42467230934005,0.2121212121212121,4.454545454545454,0.07626474912544848,0.02043190581246358,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,-0.004709857644720289,0.04184008249546395,-7.08929126670696e-06,-0.03448627691051934,-0.005322598990474457,-0.0001297726326476116,-0.006310403394887296,-0.01956882868229029,-0.03338826435694875,-0.03448627691051934,-97.06702361722478,-6.0,-31.96989552333696,0.012845849802371523,-0.1287878787878789,-0.003886684229033696,-0.001117094573205999
P2,0,73,309,0.19801536388341798,0.22642194657428025,0.0001627326309209345,0.007856341189674522,0.03170447996704077,0.0042072537267728045,0.06801177570889236,0.05816981004252583,0.03638134376336307,0.007856341189674522,1495.2441220992748,46.0,236.70755491530215,0.21904761904761907,4.380952380952381,0.07413737813524006,0.022094333393507,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,-0.04481775517548489,0.0658406431553677,-1.9255981057787394e-05,-0.08312076998945686,-0.03371841325853182,-0.0006823965770048519,-0.012614340001913929,-0.029996755879573622,-0.05744828123128085,-0.08312076998945686,-196.41193089201852,-9.0,-52.68701291737486,0.019772256728778498,-0.20238095238095166,-0.006014055219242115,0.0005453330078374202
P2,0,73,325,0.2533444435834816,0.27492274419019275,0.00018167176112710023,0.018535523586028634,0.09589819043738358,0.004889968417161463,0.06858188178334475,0.07160868407701361,0.04897992074446463,0.018535523586028634,1525.82897534108,44.0,222.21510392653485,0.23157894736842108,4.4,0.07827489650609232,0.025276196001185757,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,0.010511324524578758,0.1143414407712802,-3.168508516216502e-07,-0.07244158759310274,0.030475297211810998,3.181133838067035e-07,-0.01204423392746154,-0.016557881845085845,-0.04484970425017929,-0.07244158759310274,-165.82707765021337,-11.0,-67.17946390614216,0.0323035850495805,-0.18333333333333268,-0.0018765368483898565,0.003727195615516179
P2,0,73,364,0.175590865550025,0.2056596249696394,0.0001624037805281741,0.0752304186647621,0.025368959621673424,0.003876125054003216,0.06786172423123663,0.05708372031442657,0.049241365451450955,0.0752304186647621,1663.2306526143384,46.0,231.6874030033533,0.21904761904761907,4.380952380952381,0.07229298983511397,0.020392633935838896,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,-0.06724225350887786,0.04507832155072686,-1.958483145054777e-05,-0.015746692514369276,-0.04005393360389916,-0.0010135252497744402,-0.012764391479569662,-0.031082845607672882,-0.04458825954319297,-0.015746692514369276,-28.42540037695494,-9.0,-57.707164829323716,0.019772256728778498,-0.20238095238095166,-0.007858443519368208,-0.001156366449830682
P2,0,73,383,0.21991264020036583,0.2501916581134063,0.0001775392503777609,0.02159643573784988,0.0812688301696239,0.004450579261362648,0.06758878111781054,0.06369302394102151,0.04855330221432117,0.02159643573784988,1581.4240227476112,42.0,212.574764869301,0.2456140350877193,4.421052631578948,0.07366295179718158,0.0243926600769647,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,-0.02292047885853704,0.08961035469449377,-4.449361600960991e-06,-0.0693806754412815,0.015845936944051314,-0.0004390710424150082,-0.013037334592995747,-0.024473541981077943,-0.04527632278032275,-0.0693806754412815,-110.23203024368217,-13.0,-76.81980296337602,0.046338672768878736,-0.16228070175438525,-0.006488481557300599,0.0028436596912951202
P2,0,73,384,0.1768355786238263,0.29279913508587796,0.000163682454444252,0.0,0.041693655203355925,0.0038001810850149926,0.06115794000031549,0.04629337905365613,0.0269918203082803,0.0,1520.2761046551263,37.0,183.93394899092021,0.27205882352941174,4.352941176470588,0.06640772310966545,0.028466189035541933,0.24283311905890287,0.16058130341891255,0.00018198861197872188,0.09097711117913138,0.06542289322557258,0.004889650303777656,0.08062611571080629,0.08816656592209945,0.09382962499464392,0.09097711117913138,1691.6560529912933,55.0,289.394567832677,0.19927536231884058,4.583333333333333,0.08015143335448217,0.02154900038566958,-0.06599754043507658,0.1322178316669654,-1.8306157534469895e-05,-0.09097711117913138,-0.02372923802221666,-0.0010894692187626638,-0.019468175710490795,-0.041873186868443324,-0.06683780468636362,-0.09097711117913138,-171.379948336167,-18.0,-105.4606188417568,0.07278346121057117,-0.23039215686274517,-0.013743710244816729,0.006917188649872355
