,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5297619047619047
train tissue 1,0.0,50.00000000000002,0.0,0.4973333333333334
train tissue 2,0.0,50.0,0.0,0.5456012913640029
train tissue 3,0.0,50.0,0.0,0.5054545454545454
train tissue 4,0.0,50.0,0.0,0.49963689179375464
train tissue 5,0.0,49.999999999999986,0.0,0.3443223443223443
train tissue 6,0.0,50.0,0.0,0.543478260869565
train tissue 7,0.0,49.999999999999986,0.0,0.560677966101695
train tissue 8,0.0,49.999999999999986,0.0,0.44999999999999984
train tissue 9,0.0,50.000000000000014,0.0,0.43124999999999997
train tissue 10,0.0,50.000000000000014,0.0,0.4515306122448978
train tissue 11,0.0,50.0,0.0,0.4973958333333332
train tissue 12,0.0,50.0,0.0,0.5632
train tissue 13,0.0,50.0,0.0,0.536842105263158
train tissue 14,0.0,49.99999999999998,0.0,0.3938461538461536
train tissue 15,0.0,50.000000000000014,0.0,0.5993589743589745
train tissue 16,0.0,49.99999999999999,0.0,0.5189393939393938
train tissue 17,0.0,49.999999999999986,0.0,0.537634408602151
train tissue 18,0.0,49.999999999999986,0.0,0.46060606060606
train mean,0.0,50.0,0.0,0.49825632001027725
train std,0.0,1.1641219855237143e-14,0.0,0.061624570509270254
test tissue 0,0.0,50.0,0.0,0.517361111111111
test tissue 1,0.0,49.99999999999999,0.0,0.41923076923076946
test tissue 2,0.0,49.99999999999999,0.0,0.5401337792642139
test tissue 3,0.0,50.0,0.0,0.42758620689655175
test tissue 4,0.0,50.00000000000002,0.0,0.5780000000000001
test tissue 5,0.0,49.99999999999999,0.0,0.46494252873563224
test tissue 6,0.0,50.000000000000014,0.0,0.5248655913978498
test tissue 7,0.0,49.999999999999986,0.0,0.5223285486443378
test mean,0.0,50.0,0.0,0.49930606691005824
test std,0.0,1.1234667099445444e-14,0.0,0.052566137096799366
