,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.49133333333333346
train tissue 1,0.0,50.0,0.0,0.6414141414141419
train tissue 2,0.0,50.0,0.0,0.561743341404358
train tissue 3,0.0,50.000000000000014,0.0,0.5909090909090912
train tissue 4,0.0,50.0,0.0,0.5698275862068961
train tissue 5,0.0,49.99999999999998,0.0,0.6321138211382112
train tissue 6,0.0,50.0,0.0,0.5666666666666665
train tissue 7,0.0,49.999999999999964,0.0,0.6742424242424239
train tissue 8,0.0,50.000000000000014,0.0,0.4941176470588237
train tissue 9,0.0,50.0,0.0,0.5210459183673469
train tissue 10,0.0,50.00000000000002,0.0,0.5862068965517245
train tissue 11,0.0,50.000000000000014,0.0,0.5821428571428574
train tissue 12,0.0,50.0,0.0,0.6456000000000001
train tissue 13,0.0,49.999999999999986,0.0,0.5795918367346937
train tissue 14,0.0,50.0,0.0,0.5319444444444444
train tissue 15,0.0,50.00000000000002,0.0,0.479166666666667
train tissue 16,0.0,50.00000000000002,0.0,0.5149456521739132
train tissue 17,0.0,49.999999999999986,0.0,0.5387931034482757
train tissue 18,0.0,49.999999999999986,0.0,0.4638218923933212
train mean,0.0,50.0,0.0,0.561348806331431
train std,0.0,1.5028750209624192e-14,0.0,0.05824503076654751
test tissue 0,0.0,49.99999999999999,0.0,0.3672707889125796
test tissue 1,0.0,50.000000000000014,0.0,0.3817301875378099
test tissue 2,0.0,49.999999999999986,0.0,0.7560386473429952
test tissue 3,0.0,49.999999999999986,0.0,0.5846774193548387
test tissue 4,0.0,49.999999999999986,0.0,0.3753846153846153
test tissue 5,0.0,50.000000000000014,0.0,0.4647218453188602
test tissue 6,0.0,50.0,0.0,0.45134965473948513
test tissue 7,0.0,50.000000000000036,0.0,0.4680851063829788
test mean,0.0,50.00000000000001,0.0,0.48115728312177036
test std,0.0,1.7763568394002505e-14,0.0,0.12331333122975356
