Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
111,0.95,28.1697,23.2309,4.55047,10.4524
262,0.1,21.6513,14.2113,8.43512,12.0901
264,0.1,33.2032,13.5156,12.632,11.3148
341,0.1,31.4811,17.1298,4.31241,12.0373


Area HeatMap results for mesh 1
Signal range: 13.169-60.1356 micro m^2
