,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.569940476190476
train tissue 1,0.0,50.0,0.0,0.4702380952380952
train tissue 2,0.0,50.0,0.0,0.43830888697152687
train tissue 3,0.0,50.000000000000014,0.0,0.4371345029239767
train tissue 4,0.0,50.000000000000014,0.0,0.5486111111111113
train tissue 5,0.0,50.000000000000014,0.0,0.408783783783784
train tissue 6,0.0,49.99999999999998,0.0,0.5252173913043475
train tissue 7,0.0,50.00000000000002,0.0,0.524926686217009
train tissue 8,0.0,49.999999999999986,0.0,0.5337519623233907
train tissue 9,0.0,50.000000000000014,0.0,0.46180555555555614
train tissue 10,0.0,49.999999999999986,0.0,0.562280701754386
train tissue 11,0.0,50.0,0.0,0.4602864583333332
train tissue 12,0.0,50.00000000000002,0.0,0.5457271364317842
train tissue 13,0.0,49.999999999999986,0.0,0.526223776223776
train tissue 14,0.0,49.99999999999998,0.0,0.465432098765432
train tissue 15,0.0,49.99999999999998,0.0,0.458743842364532
train tissue 16,0.0,49.99999999999999,0.0,0.635250917992656
train tissue 17,0.0,50.0,0.0,0.3721804511278194
train tissue 18,0.0,49.999999999999986,0.0,0.644917582417582
train mean,0.0,50.0,0.0,0.5047242851068724
train std,0.0,1.4396625406603727e-14,0.0,0.07049203936477816
test tissue 0,0.0,49.99999999999997,0.0,0.5582788671023962
test tissue 1,0.0,50.000000000000036,0.0,0.4482142857142863
test tissue 2,0.0,50.0,0.0,0.4151515151515155
test tissue 3,0.0,50.00000000000002,0.0,0.4666666666666666
test tissue 4,0.0,49.999999999999986,0.0,0.42549261083743817
test tissue 5,0.0,50.000000000000014,0.0,0.4570512820512821
test tissue 6,0.0,49.999999999999986,0.0,0.49938423645320185
test tissue 7,0.0,49.999999999999986,0.0,0.4497607655502389
test mean,0.0,50.0,0.0,0.4650000286908782
test std,0.0,2.040878629308206e-14,0.0,0.04258650368661963
