,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5115,0.0,50.0,0.0,0.478
split 1,0.0,50.0,0.0,0.5013,0.0,50.0,0.0,0.4968
split 2,0.0,50.0,0.0,0.501,0.0,50.0,0.0,0.4853
split 3,0.0,50.0,0.0,0.5038,0.0,50.0,0.0,0.5035
split 4,0.0,50.0,0.0,0.4996,0.0,50.0,0.0,0.5309
split 5,0.0,50.0,0.0,0.4957,0.0,50.0,0.0,0.5003
mean,0.0,50.0,0.0,0.5022,0.0,50.0,0.0,0.4991
std,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0167
test mean,0.0,50.0,0.0,0.5047242851068724,0.0,50.0,0.0,0.4650000286908782
test std,0.0,1.4396625406603727e-14,0.0,0.07049203936477816,0.0,2.040878629308206e-14,0.0,0.04258650368661963
