,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6049,0.0,50.0,0.0,0.5539
split 1,0.0,50.0,0.0,0.6131,0.0,50.0,0.0,0.5619
split 2,0.0,50.0,0.0,0.6138,0.0,50.0,0.0,0.4987
split 3,0.0,50.0,0.0,0.6143,0.0,50.0,0.0,0.5683
split 4,0.0,50.0,0.0,0.6092,0.0,50.0,0.0,0.5719
split 5,0.0,50.0,0.0,0.6113,0.0,50.0,0.0,0.5085
mean,0.0,50.0,0.0,0.6111,0.0,50.0,0.0,0.5439
std,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0292
test mean,0.0,50.0,0.0,0.611471584837009,0.0,50.00000000000001,0.0,0.47313054880825683
test std,0.0,1.572008455159306e-14,0.0,0.07861492739068081,0.0,2.1900397950137233e-14,0.0,0.08915150220351305
