,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5497,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5333
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5554,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4481
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5535,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5277
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5478,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5485
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5511,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5375
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.554,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5107
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5519,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5176
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331
test mean,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111116,33.33333333333336,0.0,0.0,0.5411801004208963,16.666666666666664,49.999999999999986,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333333,0.0,0.0,0.5527258937161929
test std,1.5544028622840757e-14,4.661919517418655e-14,0.0,0.0,6.0051821629408876e-15,1.337754577903354e-14,4.099389121504347e-14,0.0,0.0,0.07065015145826882,1.0126792072454708e-14,3.10735538358669e-14,0.0,0.0,7.944109290391274e-15,9.378592161520982e-15,2.7288911567313107e-14,0.0,0.0,0.017994040956126313
