,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,58.91575928701021,52.75383512141626,58.41718185243594,65.57626088717844,58.5229185229185,60.38199033913535,50.092125290394954,55.09779661463134,75.95604911237976,0.7519783423573512
test tissue 1,36.9389833770767,36.12485653540053,39.146050945947344,35.54604264988222,36.92233865131061,36.99900962275948,34.94848738578037,39.93914829717146,36.109393185326624,0.5518301628441489
test tissue 2,42.19502883050056,43.037921020836386,40.44883222723254,43.09833324343275,42.379038613081164,44.61832748858095,39.00564798094283,55.21246574782217,39.636868736977846,0.5921193962349482
test tissue 3,43.0025599629687,41.36402042704342,40.67241312063659,46.97124634122608,43.06056405979131,43.08699164367001,40.10175376969789,43.26611899427437,45.89310216703776,0.5979066660794763
test tissue 4,34.37897455018484,33.67805663575339,34.70925365445298,34.74961336034816,34.37009994613681,34.41625528365922,32.85315059448939,35.590086719197075,34.8055285372912,0.5369429525330237
test mean,43.0862612015482,41.39173794809,42.678746360141076,45.188299296413525,43.050991958647685,43.900514875561,39.40023300426109,45.82112327461928,46.48018834780264,0.6061555040097897
test std,8.543771721604434,6.618895049019936,8.157070463453083,11.18172717788365,8.399409527202922,9.0597799444983,5.9606495705629134,8.000672061927844,15.230581967117923,0.07651271241707987
