,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5066666666666667
train tissue 1,0.0,50.000000000000014,0.0,0.48773448773448824
train tissue 2,0.0,50.0,0.0,0.4800540906017576
train tissue 3,0.0,50.000000000000014,0.0,0.47263157894736846
train tissue 4,0.0,50.000000000000014,0.0,0.4578571428571429
train tissue 5,0.0,49.99999999999999,0.0,0.6060606060606064
train tissue 6,0.0,50.0,0.0,0.5089126559714797
train tissue 7,0.0,50.00000000000002,0.0,0.45307917888563076
train tissue 8,0.0,49.99999999999999,0.0,0.4624999999999997
train tissue 9,0.0,49.99999999999997,0.0,0.4955465587044533
train tissue 10,0.0,49.999999999999964,0.0,0.4355345911949685
train tissue 11,0.0,50.000000000000014,0.0,0.49926470588235317
train tissue 12,0.0,50.0,0.0,0.5344
train tissue 13,0.0,50.00000000000002,0.0,0.431372549019608
train tissue 14,0.0,49.99999999999999,0.0,0.5430555555555555
train tissue 15,0.0,50.000000000000014,0.0,0.618360655737705
train tissue 16,0.0,50.000000000000014,0.0,0.4483660130718956
train tissue 17,0.0,50.0,0.0,0.48883928571428564
train tissue 18,0.0,49.999999999999986,0.0,0.4434035909445743
train mean,0.0,50.0,0.0,0.493349469134239
train std,0.0,1.6219258688167645e-14,0.0,0.050855613945275414
test tissue 0,0.0,50.000000000000036,0.0,0.5528205128205133
test tissue 1,0.0,49.99999999999998,0.0,0.5320197044334974
test tissue 2,0.0,50.0,0.0,0.5984848484848488
test tissue 3,0.0,50.00000000000002,0.0,0.26948051948051965
test tissue 4,0.0,50.000000000000014,0.0,0.5266955266955271
test tissue 5,0.0,50.0,0.0,0.409604519774011
test tissue 6,0.0,50.000000000000014,0.0,0.5534851621808146
test tissue 7,0.0,50.0,0.0,0.46296296296296313
test mean,0.0,50.00000000000001,0.0,0.4881942196040869
test std,0.0,1.6085595323533783e-14,0.0,0.09915590715979979
